series_code,series_name,variant,n_obs,var_omega,acf1,acf2,window,lags,no_model_share,mean_cond,median_cond,sign_stability_x,sign_stability_lag1,mean_r2
06.2,Добыча природного газа и газо,adj_unsmoothed,156.0,0.0011527825290137917,0.9662271195512656,0.9365944277544476,48,6,0.0,10.349905906280524,8.502363122516515,0.926605504587156,0.7431192660550459,0.18429437751650585
06.2,Добыча природного газа и газо,raw,156.0,0.007906512910288108,0.8730451421133096,0.7193780406726172,24,3,0.0,4.838091340715424,4.728990081867889,0.9624060150375939,0.7744360902255639,0.44643548980816256
06.2,Добыча природного газа и газо,raw,156.0,0.007906512910288108,0.8730451421133096,0.7193780406726172,24,6,0.0,7.62786739426128,7.414639598653669,0.9548872180451128,0.5263157894736842,0.6293356837574701
06.2,Добыча природного газа и газо,raw,156.0,0.007906512910288108,0.8730451421133096,0.7193780406726172,36,3,0.0,5.045283155915835,4.905173609450789,0.9834710743801653,0.7355371900826446,0.38098143349806923
06.2,Добыча природного газа и газо,raw,156.0,0.007906512910288108,0.8730451421133096,0.7193780406726172,36,6,0.0,7.1622986565256594,7.077424396098412,0.9338842975206612,0.5206611570247934,0.5104384710199641
06.2,Добыча природного газа и газо,raw,156.0,0.007906512910288108,0.8730451421133096,0.7193780406726172,48,3,0.0,5.381031490746481,5.088816199407904,0.944954128440367,0.7155963302752294,0.3306280853273925
06.2,Добыча природного газа и газо,raw,156.0,0.007906512910288108,0.8730451421133096,0.7193780406726172,48,6,0.0,7.236755586150573,6.8588540734630765,0.944954128440367,0.5779816513761468,0.4501654179700295
07,Добыча металлических руд,adj_smoothed,156.0,2.465430261103123e-05,0.9961957959353027,0.9861162950899773,24,3,0.0,88.97742487023986,62.973685498945606,1.0,1.0,0.9326338672744366
07,Добыча металлических руд,adj_smoothed,156.0,2.465430261103123e-05,0.9961957959353027,0.9861162950899773,24,6,0.0,614.615203591856,493.1917296037838,1.0,1.0,0.9748215255490957
07,Добыча металлических руд,adj_smoothed,156.0,2.465430261103123e-05,0.9961957959353027,0.9861162950899773,36,3,0.0,106.7738098724043,105.74862271707669,1.0,1.0,0.9293824606872971
07,Добыча металлических руд,adj_smoothed,156.0,2.465430261103123e-05,0.9961957959353027,0.9861162950899773,36,6,0.0,812.7913937527416,787.2774558796789,1.0,1.0,0.9683850730341602
07,Добыча металлических руд,adj_smoothed,156.0,2.465430261103123e-05,0.9961957959353027,0.9861162950899773,48,3,0.0,125.87101013355266,119.38054060820348,1.0,1.0,0.928999114911367
07,Добыча металлических руд,adj_smoothed,156.0,2.465430261103123e-05,0.9961957959353027,0.9861162950899773,48,6,0.0,1012.0789270448774,1030.583219517604,1.0,1.0,0.9664432308889889
07,Добыча металлических руд,adj_unsmoothed,156.0,0.0002443074538698798,0.9617253959551793,0.9469960766687329,24,3,0.0,3.3143462515479047,2.8437898058411584,1.0,0.5789473684210527,0.393300644424515
07,Добыча металлических руд,adj_unsmoothed,156.0,0.0002443074538698798,0.9617253959551793,0.9469960766687329,24,6,0.0,4.757938122823294,3.980402969956383,1.0,0.5789473684210527,0.5412668621214669
