start,end,var_omega,cond_scaled,mean_abs_pair_corr,regime_label,preferred_tool,mean_x,std_x,rel_range,omega_std,turning_rate,unique_ratio,lag1_autocorr,lag2_autocorr,dominant_period,dominant_acf,corr_omega_x,corr_omega_lag1,start_mean,end_mean,max_x,collapse_ratio,growth_ratio,series_code,series_name,variant,window,lags,interpretability_label,var_q10_threshold,cond_q90_threshold,corr_q90_threshold
118,142,6.08554318381765e-05,3.30516384042762,0.6544611318138496,plateau_degenerate,do_not_read_regression,102.93329166666668,1.2415134070683873,0.05042100486601554,0.007800989157675871,0.45454545454545453,1.0,0.7672038991950296,0.737051977292586,8.0,0.02595723022064998,-0.3089692246456071,0.06813235511063327,103.99962500000001,101.701125,105.694,0.9622223115787084,0.977898958770284,06.1,Добыча сырой нефти и нефтяног,adj_unsmoothed,24,3,plateau_degenerate,1.3026372466563197e-05,9.203647181789524,0.88213967216628
119,143,6.101995024242646e-05,3.5901692279983535,0.673556025677871,plateau_degenerate,do_not_read_regression,102.75979166666669,1.2675880633170584,0.050506135871074706,0.007811526754894107,0.5,1.0,0.7788094780050285,0.7614352560832525,9.0,0.018990722682119678,-0.28187369516445854,0.08028819097074756,103.73625,101.316875,105.694,0.9585868166594129,0.976677631975322,06.1,Добыча сырой нефти и нефтяног,adj_unsmoothed,24,3,plateau_degenerate,1.3026372466563197e-05,9.203647181789524,0.88213967216628
120,144,6.796135834715579e-05,3.9351017777928012,0.69741586262265,plateau_degenerate,do_not_read_regression,102.63937500000002,1.212189816423842,0.050565389744432844,0.008243867923927202,0.45454545454545453,1.0,0.75417499789562,0.7121427906034224,2.0,0.5153843263289577,-0.5436610762590819,-0.2576867209083721,103.524625,101.284125,105.694,0.9582769599031166,0.9783578061741349,06.1,Добыча сырой нефти и нефтяног,adj_unsmoothed,24,3,plateau_degenerate,1.3026372466563197e-05,9.203647181789524,0.88213967216628
121,145,6.707555077209983e-05,3.9483324888245557,0.7181778664715656,plateau_degenerate,do_not_read_regression,102.46809583333334,1.2931465286524855,0.056482946744846566,0.008189966469534526,0.45454545454545453,1.0,0.7407780219716187,0.7406106814401501,2.0,0.5326198854928789,-0.2678013244070062,0.039291597170522934,103.41775000000001,100.9860375,105.694,0.9554566720911309,0.9764865073935566,06.1,Добыча сырой нефти и нефтяног,adj_unsmoothed,24,3,plateau_degenerate,1.3026372466563197e-05,9.203647181789524,0.88213967216628
122,146,5.732156602758903e-05,4.146161738271115,0.7466125706814329,plateau_degenerate,do_not_read_regression,102.19487916666667,1.2752942238882135,0.04678512308040887,0.0075711007144000555,0.45454545454545453,1.0,0.7954928224723778,0.7309672130922071,3.0,0.523185066930239,-0.14008322061447595,0.13767954023432846,103.19575,100.7171375,103.918,0.9691981899189746,0.9759814478793943,06.1,Добыча сырой нефти и нефтяног,adj_unsmoothed,24,3,plateau_degenerate,1.3026372466563197e-05,9.203647181789524,0.88213967216628
123,147,5.925879223725141e-05,3.9179325652913644,0.7512828686897727,plateau_degenerate,do_not_read_regression,102.02610833333335,1.322045332971059,0.04686251468476258,0.007697973255166025,0.5,1.0,0.8167428455083393,0.7663193042344723,4.0,0.5025105115359761,-0.22152849099048305,0.033780351258984744,103.14137500000001,100.53795,103.918,0.9674738736311321,0.9747586746831713,06.1,Добыча сырой нефти и нефтяног,adj_unsmoothed,24,3,plateau_degenerate,1.3026372466563197e-05,9.203647181789524,0.88213967216628
124,148,6.191888512093154e-05,4.142122659389275,0.7526780805489236,plateau_degenerate,do_not_read_regression,101.90839999999999,1.3369859407762437,0.04691664278901458,0.00786885538823351,0.5,1.0,0.8200770614154803,0.7538151569504595,2.0,0.6566815832825976,-0.28147696399012173,-0.07899262531495868,103.148875,100.34895,103.918,0.9656551319309455,0.9728554964850562,06.1,Добыча сырой нефти и нефтяног,adj_unsmoothed,24,3,plateau_degenerate,1.3026372466563197e-05,9.203647181789524,0.88213967216628
125,149,6.194527688826564e-05,4.435201630075164,0.7714856133151832,plateau_degenerate,do_not_read_regression,101.792775,1.3598029784525174,0.046969934752245555,0.007870532185835062,0.5454545454545454,1.0,0.8257234192724263,0.764229501923451,2.0,0.6978390009197841,-0.2670967568041681,-0.06168731000296793,103.153125,100.28207499999999,103.918,0.9650115956812101,0.9721671059408039,06.1,Добыча сырой нефти и нефтяног,adj_unsmoothed,24,3,plateau_degenerate,1.3026372466563197e-05,9.203647181789524,0.88213967216628
126,150,6.246783740180901e-05,4.5719453705271995,0.7758873027974525,plateau_degenerate,do_not_read_regression,101.69260833333334,1.3651471364278744,0.04701619988276774,0.007903659747345467,0.5454545454545454,1.0,0.8283840972791924,0.7664360332881571,2.0,0.700466911416636,-0.30418292047869877,-0.10476815893819916,103.099125,100.277575,103.918,0.9649682923073961,0.9726326484342132,06.1,Добыча сырой нефти и нефтяног,adj_unsmoothed,24,3,plateau_degenerate,1.3026372466563197e-05,9.203647181789524,0.88213967216628
127,151,6.278678841897249e-05,4.581582036065876,0.7830671054166305,plateau_degenerate,do_not_read_regression,101.62131666666669,1.3588377627794863,0.0470491837424531,0.007923811483053624,0.5454545454545454,1.0,0.8259321386932431,0.7610959843301026,2.0,0.6975383037084019,-0.34342684932708395,-0.1454228784146861,103.22625,100.320825,103.918,0.9653844858446082,0.9718538162531334,06.1,Добыча сырой нефти и нефтяног,adj_unsmoothed,24,3,plateau_degenerate,1.3026372466563197e-05,9.203647181789524,0.88213967216628
128,152,6.286359741400897e-05,4.460585506083335,0.7725665850881006,plateau_degenerate,do_not_read_regression,101.51844166666666,1.3422609951485687,0.047096861629328066,0.00792865672191759,0.5909090909090909,1.0,0.8187281709200298,0.7611686607464188,2.0,0.6576833877789456,-0.41464537001442253,-0.1868017225914546,103.109375,100.161825,103.918,0.9638544333031812,0.9714133656614637,06.1,Добыча сырой нефти и нефтяног,adj_unsmoothed,24,3,plateau_degenerate,1.3026372466563197e-05,9.203647181789524,0.88213967216628
129,153,6.599560684778865e-05,4.314788648796274,0.7488660411423615,plateau_degenerate,do_not_read_regression,101.45535833333334,1.2983955338919486,0.04712614571121317,0.008123768020308597,0.5909090909090909,1.0,0.792163045069205,0.7311691229722421,2.0,0.6190903354457001,-0.4242699158445626,-0.18452394277679895,103.00049999999999,100.3795375,103.918,0.965949474585731,0.9745538856607493,06.1,Добыча сырой нефти и нефтяног,adj_unsmoothed,24,3,plateau_degenerate,1.3026372466563197e-05,9.203647181789524,0.88213967216628
130,154,6.904664901161553e-05,3.8443311071483635,0.6964698099355089,plateau_degenerate,do_not_read_regression,101.39940000000001,1.2174732122309722,0.044509139107332105,0.008309431329014972,0.5909090909090909,1.0,0.7507307581880802,0.6180742912219495,2.0,0.5398582590616903,-0.42149992411797266,-0.22662496526442366,102.67175,100.8093125,103.65,0.9725934635793536,0.9818602731520598,06.1,Добыча сырой нефти и нефтяног,adj_unsmoothed,24,3,plateau_degenerate,1.3026372466563197e-05,9.203647181789524,0.88213967216628
131,155,6.918577902800703e-05,3.470150801014425,0.6278894857040912,plateau_degenerate,do_not_read_regression,101.35831666666667,1.1668446978449583,0.044527179894299204,0.00831779892928454,0.6363636363636364,1.0,0.728653861050161,0.564964649862721,2.0,0.49113537013149916,-0.42888177195817606,-0.22303734316390877,102.399,101.13799999999999,103.65,0.9757645923781957,0.9876854266154942,06.1,Добыча сырой нефти и нефтяног,adj_unsmoothed,24,3,plateau_degenerate,1.3026372466563197e-05,9.203647181789524,0.88213967216628
132,156,7.625362227678176e-05,3.193375900526661,0.5443068785245387,plateau_degenerate,do_not_read_regression,101.26260833333333,1.0982208509359845,0.04456926474917168,0.008732332006788437,0.6363636363636364,1.0,0.6687314787256828,0.49744294808420925,2.0,0.44752600431713063,-0.4532578371635841,-0.25498885691826023,102.227375,101.2115,103.65,0.976473709599614,0.9900625933122121,06.1,Добыча сырой нефти и нефтяног,adj_unsmoothed,24,3,plateau_degenerate,1.3026372466563197e-05,9.203647181789524,0.88213967216628
0,24,0.0009609839224826352,4.237409175912629,0.4774540407289208,turbulent_informative,phase_short_forecast,97.31889166666667,3.9527144945927835,0.15816764593582253,0.0309997406841192,0.45454545454545453,1.0,0.7090080342018987,0.3988805367914489,8.0,0.05304517616189762,-0.38441614554463116,-0.3883574105787122,99.3446125,93.6976,104.254,0.8987434534885951,0.9431573352807632,06.2,Добыча природного газа и газо,adj_unsmoothed,24,3,interpretable,0.0006493112072036345,8.181935235823444,0.8655506725060422
1,25,0.00097413615419151,4.251593511730371,0.5130557273732805,turbulent_informative,phase_short_forecast,96.98905,4.048117120341258,0.15870554459498268,0.03121115432327856,0.45454545454545453,1.0,0.7131760675343817,0.4335938944859554,4.0,0.3511300528022058,-0.35472971533186604,-0.3298754110088231,99.8819875,92.730375,104.254,0.8894658718130718,0.9283993773151541,06.2,Добыча природного газа и газо,adj_unsmoothed,24,3,interpretable,0.0006493112072036345,8.181935235823444,0.8655506725060422
2,26,0.0009790655276795007,4.428059146599217,0.5410507154435084,turbulent_informative,phase_short_forecast,96.68207499999998,4.069088046709606,0.15920945014885135,0.031290022813662194,0.5,1.0,0.7197823933967537,0.4391050592881253,4.0,0.4043490982036997,-0.3666133672345626,-0.3434618836054958,100.2284875,91.98065,104.254,0.8822745410248047,0.9177096481676429,06.2,Добыча природного газа и газо,adj_unsmoothed,24,3,interpretable,0.0006493112072036345,8.181935235823444,0.8655506725060422
3,27,0.0009803798629467219,4.46500155417886,0.5633862844895549,turbulent_informative,phase_short_forecast,96.37714583333332,4.126236128925403,0.15971317543081084,0.03131101823554644,0.5454545454545454,1.0,0.7257498111569084,0.4714873437718443,4.0,0.41961151505172223,-0.3359788343293534,-0.30655364154263703,99.77178749999999,91.88741250000001,104.254,0.8813802108312392,0.9209759071420869,06.2,Добыча природного газа и газо,adj_unsmoothed,24,3,interpretable,0.0006493112072036345,8.181935235823444,0.8655506725060422
4,28,0.0009533493182505054,4.569571224986511,0.5842685259949777,turbulent_informative,phase_short_forecast,96.10500416666666,4.139312219990898,0.16016543710154538,0.03087635532653596,0.5454545454545454,1.0,0.7403884303190691,0.4890371328104819,4.0,0.3976086857743474,-0.34066731785475596,-0.3185385446154827,99.63183749999999,92.0748125,104.254,0.8831777437796151,0.9241505005867227,06.2,Добыча природного газа и газо,adj_unsmoothed,24,3,interpretable,0.0006493112072036345,8.181935235823444,0.8655506725060422
5,29,0.0009678793248825791,4.624350680805874,0.6107584397924831,turbulent_informative,phase_short_forecast,95.87219583333335,4.267545889958222,0.16055436997353292,0.03111075898917574,0.5909090909090909,1.0,0.7487557736021149,0.5286775557280561,4.0,0.4106462249746109,-0.3388334561580001,-0.30066750504854534,100.03311249999999,92.3271,104.254,0.8855976749093559,0.9229653830875253,06.2,Добыча природного газа и газо,adj_unsmoothed,24,3,interpretable,0.0006493112072036345,8.181935235823444,0.8655506725060422
6,30,0.0008833680021523475,4.776729361826039,0.6271520721796144,turbulent_informative,phase_short_forecast,95.55829999999999,4.467496593264883,0.1610817689305901,0.029721507400405307,0.5909090909090909,1.0,0.780805467153708,0.5662376037548551,4.0,0.3934110627835738,-0.33981782661738996,-0.28292770374510945,100.526875,91.9635125,104.254,0.8821101588428261,0.914815192454754,06.2,Добыча природного газа и газо,adj_unsmoothed,24,3,interpretable,0.0006493112072036345,8.181935235823444,0.8655506725060422
7,31,0.000918155949591737,4.444498316479038,0.5980250753013622,turbulent_informative,phase_short_forecast,95.17067916666667,4.392857592917088,0.16173783916203538,0.030301088257548393,0.6363636363636364,1.0,0.7691629707909925,0.544918443788707,4.0,0.4212254775390845,-0.4764204430581577,-0.38941358781860647,99.8357,91.92671250000001,104.254,0.8817571747846605,0.9207799664849348,06.2,Добыча природного газа и газо,adj_unsmoothed,24,3,interpretable,0.0006493112072036345,8.181935235823444,0.8655506725060422
8,32,0.0008832516093260275,4.167568013999295,0.5883125700579739,turbulent_informative,phase_short_forecast,94.74644166666667,4.220913255437804,0.1624620379322953,0.029719549278648685,0.5909090909090909,1.0,0.7487388358805565,0.49124339656560745,4.0,0.4145591816046893,-0.5140963717015822,-0.38834048255686193,98.9144625,91.6272625,104.254,0.8788848629309187,0.9263282656972432,06.2,Добыча природного газа и газо,adj_unsmoothed,24,3,interpretable,0.0006493112072036345,8.181935235823444,0.8655506725060422
9,33,0.0008855510211297204,4.261434655094685,0.5759152620843916,turbulent_informative,phase_short_forecast,94.240325,3.752836939264525,0.1501766892251273,0.029758209306504323,0.5909090909090909,1.0,0.6796363102680952,0.50524365969423,4.0,0.39001804686118924,-0.3737219689132813,-0.22105293116145983,98.3547875,91.63581250000001,103.014,0.8895471731997594,0.9316863452122248,06.2,Добыча природного газа и газо,adj_unsmoothed,24,3,interpretable,0.0006493112072036345,8.181935235823444,0.8655506725060422
10,34,0.0009471288738505069,4.2377694806723785,0.5521991254496242,turbulent_informative,phase_short_forecast,94.08347083333335,3.4492440348670566,0.12530043689484427,0.03077545895434391,0.5454545454545454,1.0,0.6383396977320043,0.3563843588515832,2.0,0.32664801224994144,-0.4026746370328819,-0.39914310919746265,97.8370875,92.43267499999999,100.65,0.9183574267262791,0.9447611060580682,06.2,Добыча природного газа и газо,adj_unsmoothed,24,3,interpretable,0.0006493112072036345,8.181935235823444,0.8655506725060422
11,35,0.000923126346919112,3.7203525552504426,0.4661625429066893,turbulent_informative,phase_short_forecast,94.21700416666665,3.571703910423236,0.12512284915307006,0.03038299437052102,0.5909090909090909,1.0,0.667225184013798,0.28278400978253354,2.0,0.24941770011691147,-0.43150374772002115,-0.41107588325359884,97.4722375,93.2913625,100.65,0.9268888474913065,0.9571070172673527,06.2,Добыча природного газа и газо,adj_unsmoothed,24,3,interpretable,0.0006493112072036345,8.181935235823444,0.8655506725060422
12,36,0.0009732149032659215,3.2319662664209754,0.3779568363588975,turbulent_informative,phase_short_forecast,94.09434166666666,3.4826422613819936,0.12528596078350804,0.03119639247198178,0.5909090909090909,1.0,0.6338343052260413,0.2125272115515674,17.0,0.011447644692467866,-0.5313914672589043,-0.4934829024441562,96.6083625,93.59985,100.65,0.9299538002980626,0.968858674113227,06.2,Добыча природного газа и газо,adj_unsmoothed,24,3,interpretable,0.0006493112072036345,8.181935235823444,0.8655506725060422
13,37,0.0009769605423257494,3.1641642645621944,0.3417949345433773,turbulent_informative,phase_short_forecast,93.84171666666667,3.2826671979081614,0.12562323472698625,0.03125636802838342,0.5454545454545454,1.0,0.5727452948518649,0.17314922591078089,17.0,0.14403403918042926,-0.4575285319677893,-0.43265976568974823,95.25637499999999,93.941675,100.65,0.9333499751614506,0.9861982990639735,06.2,Добыча природного газа и газо,adj_unsmoothed,24,3,interpretable,0.0006493112072036345,8.181935235823444,0.8655506725060422
14,38,0.0014009708261884539,3.199651381630968,0.37175776203604266,turbulent_informative,phase_short_forecast,93.10337083333333,3.641527669865946,0.18094833569622373,0.037429544830099845,0.5454545454545454,1.0,0.4680238018331025,0.05917343938742938,17.0,0.3516047782558763,-0.3619998978122945,-0.42443986016722574,94.18451250000001,93.1620875,99.7766,0.9337067759374442,0.9891444466519905,06.2,Добыча природного газа и газо,adj_unsmoothed,24,3,interpretable,0.0006493112072036345,8.181935235823444,0.8655506725060422
15,39,0.0018293145916247722,3.0208167264863017,0.35799944048488724,turbulent_informative,phase_short_forecast,92.9195625,3.635342519833642,0.18130627767430574,0.04277048739054504,0.5454545454545454,1.0,0.4386358384654403,0.008584666950635263,17.0,0.3755876853898123,-0.5895233221937755,-0.4262737138391469,93.74962500000001,93.08235,99.7766,0.9329076156132801,0.9928823715294861,06.2,Добыча природного газа и газо,adj_unsmoothed,24,3,interpretable,0.0006493112072036345,8.181935235823444,0.8655506725060422
16,40,0.0016927830552839016,2.763681124372308,0.3105475730526865,turbulent_informative,phase_short_forecast,92.69375416666666,3.702505325787207,0.18174795218358164,0.04114344486408378,0.5454545454545454,1.0,0.4548507014094684,0.1040787043778394,17.0,0.3826720005798279,-0.6147618148100347,-0.29274586913864614,93.6976,92.7564,99.7766,0.9296408175864882,0.9899549188026161,06.2,Добыча природного газа и газо,adj_unsmoothed,24,3,interpretable,0.0006493112072036345,8.181935235823444,0.8655506725060422
17,41,0.001713217340314174,2.2536117671125524,0.29028998461871,turbulent_informative,phase_short_forecast,92.1461625,3.584443268697443,0.17710775530125847,0.04139102970830967,0.5454545454545454,1.0,0.39336954233326077,0.11929788126320982,17.0,0.21988930748288704,-0.5228990389875293,-0.1839124938376154,92.730375,92.07230000000001,99.2495,0.9276852780114763,0.99290335016978,06.2,Добыча природного газа и газо,adj_unsmoothed,24,3,interpretable,0.0006493112072036345,8.181935235823444,0.8655506725060422
18,42,0.0015909080840420572,1.794507741851322,0.250051956281312,turbulent_informative,phase_short_forecast,91.7081,3.371776987979285,0.17795374672466227,0.039886189139125054,0.5909090909090909,1.0,0.4393753367443144,0.18127325573988526,9.0,0.12037652172087294,-0.5255155062016996,-0.1851094928609471,91.98065,90.71097499999999,99.2495,0.913969088005481,0.9861962815005112,06.2,Добыча природного газа и газо,adj_unsmoothed,24,3,interpretable,0.0006493112072036345,8.181935235823444,0.8655506725060422
19,43,0.0016206644139824477,1.936889036508851,0.2754874556495144,turbulent_informative,phase_short_forecast,91.63393333333333,3.3654496770697495,0.178097778915962,0.04025747649794318,0.5909090909090909,1.0,0.4395992318913045,0.19713498631562867,11.0,0.12150911925052342,-0.5496285947350364,-0.2185340827577548,91.88741250000001,89.723025,99.2495,0.9040148816870615,0.9764452231147547,06.2,Добыча природного газа и газо,adj_unsmoothed,24,3,interpretable,0.0006493112072036345,8.181935235823444,0.8655506725060422
20,44,0.0016102775112848378,2.0358060289893114,0.2961283388176791,turbulent_informative,phase_short_forecast,91.72227083333333,3.382717421994626,0.17792625337039875,0.04012826324780126,0.5454545454545454,1.0,0.4364126549880073,0.17254189228767042,9.0,0.14033874997596213,-0.535462393521429,-0.23654375617416498,92.0748125,89.49215,99.2495,0.9016886734945768,0.9719503908845863,06.2,Добыча природного газа и газо,adj_unsmoothed,24,3,interpretable,0.0006493112072036345,8.181935235823444,0.8655506725060422
21,45,0.0016426138807320377,2.072812431813424,0.30130521079260064,turbulent_informative,phase_short_forecast,92.09023333333334,3.5286590128388555,0.17721531816439454,0.040529173205631,0.5,1.0,0.45069876380060425,0.15067732861084654,11.0,0.24742997935317607,-0.49745730440219316,-0.24751722471087426,92.3271,90.001925,99.2495,0.9068249714104354,0.9748158991238759,06.2,Добыча природного газа и газо,adj_unsmoothed,24,3,interpretable,0.0006493112072036345,8.181935235823444,0.8655506725060422
22,46,0.0016499676992248343,2.072753347134003,0.30430295653339173,turbulent_informative,phase_short_forecast,92.39859166666668,3.8247945395707927,0.17907199343135738,0.040619794426176435,0.45454545454545453,1.0,0.5202786247733912,0.17527322708405949,11.0,0.3400490838773914,-0.4447493559307736,-0.24123560970207175,91.9635125,92.07017499999999,99.4757,0.9255544318863802,1.001159834994341,06.2,Добыча природного газа и газо,adj_unsmoothed,24,3,interpretable,0.0006493112072036345,8.181935235823444,0.8655506725060422
23,47,0.001670225381356932,2.222078756062332,0.3177439418666859,turbulent_informative,phase_short_forecast,92.85344583333334,4.3471910464286365,0.2137486640573876,0.04086839098076816,0.4090909090909091,1.0,0.6086009237057753,0.30374172325660254,11.0,0.32202247201483675,-0.3414762796947297,-0.17935739639712206,91.92671250000001,93.551275,102.777,0.9102355098903452,1.0176723659077875,06.2,Добыча природного газа и газо,adj_unsmoothed,24,3,interpretable,0.0006493112072036345,8.181935235823444,0.8655506725060422
24,48,0.0016431251131158045,2.5382616329930294,0.36000572110511614,turbulent_informative,phase_short_forecast,93.20836666666666,4.755580075874609,0.21293474727411815,0.04053547968281373,0.4090909090909091,1.0,0.68780470954025,0.4159357103129972,12.0,0.2808990069815628,-0.31905664099562814,-0.1838526662146421,91.6272625,95.24143749999999,102.777,0.9266804586629304,1.0394443193148981,06.2,Добыча природного газа и газо,adj_unsmoothed,24,3,interpretable,0.0006493112072036345,8.181935235823444,0.8655506725060422
25,49,0.0016434367139825901,3.0317066509208437,0.43776927899126167,turbulent_informative,phase_short_forecast,93.648625,5.103307664336436,0.21193370431226305,0.04053932305777429,0.4090909090909091,1.0,0.7334583075403105,0.5139278890633955,12.0,0.24706277995199663,-0.30276703347042094,-0.1755759253747716,91.63581250000001,97.2377625,102.777,0.9461043083569282,1.061132758548957,06.2,Добыча природного газа и газо,adj_unsmoothed,24,3,interpretable,0.0006493112072036345,8.181935235823444,0.8655506725060422
26,50,0.001638786861201364,3.491196842600143,0.5297543812404317,turbulent_informative,phase_short_forecast,94.11864166666668,5.513365592427541,0.22551642930815072,0.04048193252799777,0.36363636363636365,1.0,0.770619069246885,0.5884709678674831,13.0,0.17264605423432886,-0.2645814912504385,-0.14097139434488834,92.43267499999999,99.21227499999999,104.155,0.9525445249867984,1.0733463572270303,06.2,Добыча природного газа и газо,adj_unsmoothed,24,3,interpretable,0.0006493112072036345,8.181935235823444,0.8655506725060422
27,51,0.0020534542939564518,3.8661023138893396,0.6083890089132756,turbulent_informative,phase_short_forecast,94.2140875,5.49744153002956,0.22528796449893976,0.04531505593019225,0.36363636363636365,1.0,0.7144921901615113,0.5468270980294163,13.0,0.15394425795764052,-0.3970381585956435,-0.2902805537161001,93.2913625,99.627875,104.155,0.9565347318899717,1.0679217489186097,06.2,Добыча природного газа и газо,adj_unsmoothed,24,3,interpretable,0.0006493112072036345,8.181935235823444,0.8655506725060422
28,52,0.0020609129685844082,3.9159688200773837,0.6100373417235795,turbulent_informative,phase_short_forecast,94.398025,5.520079739177234,0.2248489838638044,0.0453972793081745,0.4090909090909091,1.0,0.7113175373218362,0.5430029490548495,13.0,0.12059246715038859,-0.4132720104436959,-0.22875377595384266,93.59985,100.102075,104.155,0.9610875618069223,1.0694683271394132,06.2,Добыча природного газа и газо,adj_unsmoothed,24,3,interpretable,0.0006493112072036345,8.181935235823444,0.8655506725060422
29,53,0.0021529903989148374,3.8465329031839413,0.5912018432788689,turbulent_informative,phase_short_forecast,94.89495833333335,5.714378178690768,0.22367152452338748,0.04640032757335704,0.36363636363636365,1.0,0.701493767971471,0.5131606173974879,13.0,0.01471805256883795,-0.3673996592392956,-0.2124891567346921,93.941675,100.741275,104.155,0.967224569151745,1.0723810811335863,06.2,Добыча природного газа и газо,adj_unsmoothed,24,3,interpretable,0.0006493112072036345,8.181935235823444,0.8655506725060422
30,54,0.0021359289091438063,3.5243840106790323,0.5776286929220652,turbulent_informative,phase_short_forecast,95.47723333333334,5.812137421068853,0.22230744711566494,0.04621611092621064,0.36363636363636365,1.0,0.718610615844403,0.5047330901190702,19.0,0.02331369648104412,-0.3629183020279329,-0.22308364653073118,93.1620875,101.19943749999999,104.155,0.9716234218232441,1.086272755534809,06.2,Добыча природного газа и газо,adj_unsmoothed,24,3,interpretable,0.0006493112072036345,8.181935235823444,0.8655506725060422
31,55,0.0021357291849467114,3.6291938713737357,0.5827214090018188,turbulent_informative,phase_short_forecast,96.01172916666667,6.014211982080388,0.22355914414102626,0.04621395011191655,0.36363636363636365,1.0,0.7353923318795352,0.5366192441884691,19.0,0.04514091726426848,-0.34710305922160717,-0.20934388006449692,93.08235,101.40156250000001,104.394,0.9713351581508516,1.0893747579428323,06.2,Добыча природного газа и газо,adj_unsmoothed,24,3,interpretable,0.0006493112072036345,8.181935235823444,0.8655506725060422
32,56,0.0021513415971260883,3.8495072965535555,0.6110580704508946,turbulent_informative,phase_short_forecast,96.65855,6.3327268934875125,0.25044137326703125,0.04638255703522703,0.36363636363636365,1.0,0.7551197828488151,0.5982831467553278,2.0,0.5283637783216294,-0.27792492996548757,-0.1393297972007004,92.7564,101.9778125,107.137,0.9518449508573135,1.099415377267768,06.2,Добыча природного газа и газо,adj_unsmoothed,24,3,interpretable,0.0006493112072036345,8.181935235823444,0.8655506725060422
33,57,0.002012184507342359,4.094852647398582,0.6550206721685149,turbulent_informative,phase_short_forecast,97.10595833333333,6.374544145003408,0.24928748364651504,0.04485737963080722,0.36363636363636365,1.0,0.7821645648142591,0.634609639229275,2.0,0.5858798581498,-0.3242272762747271,-0.1947198420239082,92.07230000000001,102.0078125,107.137,0.952124966164817,1.1079098979823463,06.2,Добыча природного газа и газо,adj_unsmoothed,24,3,interpretable,0.0006493112072036345,8.181935235823444,0.8655506725060422
34,58,0.0020149722601795015,4.298023950365484,0.6858983979922918,turbulent_informative,phase_short_forecast,97.22531250000002,6.440041840593411,0.24898145737510485,0.04488844238976779,0.36363636363636365,1.0,0.7875180924522127,0.6518685504381289,2.0,0.6294176316595469,-0.32081954133345014,-0.18702724254848313,90.71097499999999,101.75268750000001,107.137,0.9497436693205896,1.121724107805037,06.2,Добыча природного газа и газо,adj_unsmoothed,24,3,interpretable,0.0006493112072036345,8.181935235823444,0.8655506725060422
35,59,0.001963436839582882,4.857085924739134,0.7437522825225957,turbulent_informative,phase_short_forecast,97.2776875,6.459117328133447,0.24884740398459826,0.044310685388322335,0.36363636363636365,1.0,0.7958318340605676,0.6689477589460203,2.0,0.6489120777384021,-0.34004391034084513,-0.1976003039517048,89.723025,102.48216250000002,107.137,0.9565524748686263,1.1422058328951794,06.2,Добыча природного газа и газо,adj_unsmoothed,24,3,interpretable,0.0006493112072036345,8.181935235823444,0.8655506725060422
36,60,0.0019449184138342678,5.430468769857994,0.7653513385783342,turbulent_informative,phase_short_forecast,97.51378333333332,6.484002273330537,0.24824490623291381,0.04410122916466465,0.4090909090909091,1.0,0.7976512017921283,0.7347345582779008,2.0,0.6283368360908278,-0.4999981694473143,-0.2790882714401208,89.49215,102.947125,107.137,0.9608923621157957,1.1503481031576512,06.2,Добыча природного газа и газо,adj_unsmoothed,24,3,interpretable,0.0006493112072036345,8.181935235823444,0.8655506725060422
37,61,0.0014202826077394596,6.272460629877124,0.7669164094170043,turbulent_informative,phase_short_forecast,98.07710833333333,6.704291625327061,0.24681906319797872,0.0376866369916375,0.36363636363636365,1.0,0.8369968714983199,0.725971444995001,2.0,0.5762256988899168,-0.2836668436997305,-0.20929438053471644,90.001925,103.48812500000001,107.137,0.9659419714944418,1.149843461681514,06.2,Добыча природного газа и газо,adj_unsmoothed,24,3,interpretable,0.0006493112072036345,8.181935235823444,0.8655506725060422
38,62,0.0011245511635425928,5.8964100791165786,0.7259443991123736,memory_like_growth,structural_regression,99.23978749999999,6.388763528800161,0.24384977648203857,0.0335343281361442,0.3181818181818182,1.0,0.8506222232301589,0.6533163054904071,2.0,0.5019414380465691,-0.2892864949211511,-0.3261405960438354,92.07017499999999,104.44975,110.834,0.9423980908385513,1.1344580370353374,06.2,Добыча природного газа и газо,adj_unsmoothed,24,3,interpretable,0.0006493112072036345,8.181935235823444,0.8655506725060422
39,63,0.0011342442186288726,5.281132998516226,0.6705201705663404,memory_like_growth,structural_regression,100.28077916666666,6.9595960177285185,0.29195624768073086,0.03367854240653643,0.3181818181818182,1.0,0.8623978252983062,0.6588115681546817,7.0,0.10983406742277993,-0.2965394285165389,-0.3313013758815487,93.551275,105.88950000000001,115.912,0.9135335426875562,1.131887299237771,06.2,Добыча природного газа и газо,adj_unsmoothed,24,3,interpretable,0.0006493112072036345,8.181935235823444,0.8655506725060422
40,64,0.0010690548124448987,4.619989972086708,0.6006192402106665,memory_like_growth,structural_regression,101.42704166666665,7.266889527044146,0.2946117673253641,0.032696403662251586,0.2727272727272727,1.0,0.8756372145512581,0.6660594919151391,8.0,0.17585168414406013,-0.2989853668785251,-0.3340982067663034,95.24143749999999,107.061875,116.516,0.9188598561570943,1.1241102382563264,06.2,Добыча природного газа и газо,adj_unsmoothed,24,3,interpretable,0.0006493112072036345,8.181935235823444,0.8655506725060422
