sector_2d,sector_label,window,start_year,end_year,regime_label,interpretability_label,tool_label,var_omega,rel_range,preferred_spec,adj_r2_best,top_beta_best,b_sum_best,cond_scaled_best
01,01 — Растениеводство в сочетании с животноводством (с,5,2003,2007,plateau_like,low_dispersion,do_not_read_regression,0.0015350899204134877,0.6736058043549458,M1_current,-0.16268225356133947,X_n,0.0,1.0
01,01 — Растениеводство в сочетании с животноводством (с,5,2004,2008,plateau_like,low_dispersion,do_not_read_regression,0.001496989331590841,0.660963568266939,M1_current,-0.2152617691829546,X_n,0.0,1.0
01,01 — Растениеводство в сочетании с животноводством (с,5,2005,2009,monotone_growth,interpretable,structural_m1_m2,0.007034662580414816,0.5089695061774663,M1_current,0.2941028151132866,X_n,0.0,1.0
01,01 — Растениеводство в сочетании с животноводством (с,5,2006,2010,monotone_growth,interpretable,structural_m1_m2,0.00702295630990256,0.49732299582354333,M1_current,0.5283706925301634,X_n,0.0,1.0
01,01 — Растениеводство в сочетании с животноводством (с,5,2007,2011,monotone_growth,interpretable,structural_m1_m2,0.003889957320167321,0.3718782595005215,M1_current,-0.039027294697550285,X_n,0.0,1.0
01,01 — Растениеводство в сочетании с животноводством (с,5,2008,2012,plateau_like,low_dispersion,do_not_read_regression,0.0019727823383898107,0.308332286263036,M1_current,-0.4396622188009234,X_n,0.0,1.0
01,01 — Растениеводство в сочетании с животноводством (с,5,2009,2013,plateau_like,low_dispersion,do_not_read_regression,0.0010640580340619617,0.3274723619352085,M1_current,0.7395925785535038,X_n,0.0,1.0
01,01 — Растениеводство в сочетании с животноводством (с,5,2010,2014,monotone_growth,interpretable,structural_m1_m2,0.003004022599035269,0.3933524899880082,M1_current,-0.09750508898012056,X_n,0.0,1.0
01,01 — Растениеводство в сочетании с животноводством (с,5,2011,2015,monotone_growth,interpretable,structural_m1_m2,0.0052378783045860956,0.5336953485588114,M1_current,0.40579031635779406,X_n,0.0,1.0
01,01 — Растениеводство в сочетании с животноводством (с,5,2012,2016,monotone_growth,interpretable,structural_m1_m2,0.006359911029428131,0.47565115555094356,M1_current,-0.44586412755775284,X_n,0.0,1.0
01,01 — Растениеводство в сочетании с животноводством (с,5,2013,2017,monotone_growth,interpretable,structural_m1_m2,0.007881010124350005,0.41650474432462187,M1_current,0.7155280195874463,X_n,0.0,1.0
01,01 — Растениеводство в сочетании с животноводством (с,5,2014,2018,monotone_growth,interpretable,structural_m1_m2,0.007510620342448075,0.26814538158195345,M1_current,0.9896369515932253,X_n,0.0,1.0
01,01 — Растениеводство в сочетании с животноводством (с,5,2015,2019,plateau_like,low_dispersion,do_not_read_regression,0.00028465015351639784,0.1092237275980623,M1_current,0.45064225651599843,X_n,0.0,1.0
01,01 — Растениеводство в сочетании с животноводством (с,5,2016,2020,monotone_growth,interpretable,structural_m1_m2,0.0038516838322230572,0.21428095724370644,M1_current,0.7454282826437237,X_n,0.0,1.0
01,01 — Растениеводство в сочетании с животноводством (с,5,2017,2021,monotone_growth,interpretable,structural_m1_m2,0.0035746325592146103,0.3031585646896345,M1_current,-0.20940683072907929,X_n,0.0,1.0
01,01 — Растениеводство в сочетании с животноводством (с,5,2018,2022,monotone_growth,interpretable,structural_m1_m2,0.002816093436149257,0.31996629276750743,M1_current,-0.40908147944582085,X_n,0.0,1.0
01,01 — Растениеводство в сочетании с животноводством (с,7,2003,2009,monotone_growth,collinearity_heavy,enter_beta_bsum,0.005014480626479707,0.7952776691931628,M1_current,-0.2818692262774838,Lag_1,-2.3135706662554405e-05,16.276389833896882
01,01 — Растениеводство в сочетании с животноводством (с,7,2004,2010,monotone_growth,collinearity_heavy,enter_beta_bsum,0.004707698571810774,0.7620073343539716,M1_current,-0.09510666049635708,X_n,7.524283397549485e-06,6.162170997269651
01,01 — Растениеводство в сочетании с животноводством (с,7,2005,2011,monotone_growth,collinearity_heavy,enter_beta_bsum,0.005338874955495212,0.6949592041140306,M2_current_lag1,0.43415079191887296,X_n,9.962104994652458e-06,5.891603225033583
01,01 — Растениеводство в сочетании с животноводством (с,7,2006,2012,monotone_growth,collinearity_heavy,enter_beta_bsum,0.005422817459933306,0.644893532564008,M1_current,-0.3803234553866861,X_n,9.498000754937341e-06,5.816603633677379
01,01 — Растениеводство в сочетании с животноводством (с,7,2007,2013,monotone_growth,collinearity_heavy,enter_beta_bsum,0.003003317794785671,0.49563666106355986,M2_current_lag1,0.5644850047198551,Lag_1,1.9758829057226275e-05,5.3995535874544744
01,01 — Растениеводство в сочетании с животноводством (с,7,2008,2014,monotone_growth,collinearity_heavy,enter_beta_bsum,0.0034481780464290907,0.5444884253726558,M2_current_lag1,0.21585134779063742,Lag_1,2.484687047008967e-05,6.470301106901591
01,01 — Растениеводство в сочетании с животноводством (с,7,2009,2015,monotone_growth,collinearity_heavy,enter_beta_bsum,0.004011074886277815,0.7443476813267992,M1_lag1,0.2925175816200898,X_n,3.971958439900639e-06,5.22479262255155
01,01 — Растениеводство в сочетании с животноводством (с,7,2010,2016,monotone_growth,collinearity_heavy,enter_beta_bsum,0.004696440400177774,0.6515521678230561,M1_current,-0.9367463074158104,X_n,8.628549682796716e-06,9.84506241766322
01,01 — Растениеводство в сочетании с животноводством (с,7,2011,2017,monotone_growth,collinearity_heavy,enter_beta_bsum,0.006046828397164309,0.5609012945705325,M1_lag1,-0.3922906466567673,Lag_1,-5.782780103531567e-06,5.528139074893549
01,01 — Растениеводство в сочетании с животноводством (с,7,2012,2018,monotone_growth,interpretable,structural_m1_m2,0.00718646603098523,0.47409516414304814,M1_lag1,0.7811690032827212,Lag_1,-3.4520897786644867e-06,4.8289336356633665
01,01 — Растениеводство в сочетании с животноводством (с,7,2013,2019,monotone_growth,collinearity_heavy,enter_beta_bsum,0.0075051539574690915,0.442185154508737,M2_current_lag1,0.9604734873350791,X_n,2.3200814230353264e-06,5.653416774059609
01,01 — Растениеводство в сочетании с животноводством (с,7,2014,2020,monotone_growth,collinearity_heavy,enter_beta_bsum,0.0065694136773246726,0.45161782917898646,M2_current_lag1,0.9095677231445436,X_n,-1.9366597693143328e-05,6.287925385807871
01,01 — Растениеводство в сочетании с животноводством (с,7,2015,2021,monotone_growth,interpretable,structural_m1_m2,0.002934865027114675,0.3773365644445546,M1_lag1,-0.07594754718210073,Lag_1,1.3162201330162377e-05,2.927495435491967
01,01 — Растениеводство в сочетании с животноводством (с,7,2016,2022,monotone_growth,collinearity_heavy,enter_beta_bsum,0.0029821574963236,0.3617339835917731,M1_current,-0.7680043868048538,Lag_1,-6.864779390403325e-06,5.009490335994119
05,05 — Рыболовство в открытых районах Мирового океана и,5,2003,2007,oscillatory,interpretable,structural_m1_m2,0.027575172350382017,0.7077397664448567,M1_current,-0.4405338343516838,X_n,0.0,1.0
05,05 — Рыболовство в открытых районах Мирового океана и,5,2004,2008,shock_transition,interpretable,phase_trajectory,0.02860017064760266,0.6180342938208875,M1_current,-0.3831215847547207,X_n,0.0,1.0
05,05 — Рыболовство в открытых районах Мирового океана и,5,2005,2009,monotone_growth,interpretable,structural_m1_m2,0.017074746414473332,0.7963267827788697,M1_current,0.2624128610584685,X_n,0.0,1.0
05,05 — Рыболовство в открытых районах Мирового океана и,5,2006,2010,monotone_growth,interpretable,structural_m1_m2,0.006654768260140442,0.47087340020391966,M1_current,-0.06577817286987697,X_n,0.0,1.0
05,05 — Рыболовство в открытых районах Мирового океана и,5,2007,2011,monotone_growth,interpretable,structural_m1_m2,0.015546483031251793,0.6639692149474112,M1_current,-0.4760784077474285,X_n,0.0,1.0
05,05 — Рыболовство в открытых районах Мирового океана и,5,2008,2012,monotone_growth,interpretable,structural_m1_m2,0.025236774150941103,0.5146316612000313,M1_current,0.13091116479650688,X_n,0.0,1.0
05,05 — Рыболовство в открытых районах Мирового океана и,5,2009,2013,shock_transition,interpretable,phase_trajectory,0.022072121266390205,0.41686836793955057,M1_current,-0.21176776964152122,X_n,0.0,1.0
05,05 — Рыболовство в открытых районах Мирового океана и,5,2010,2014,shock_transition,interpretable,phase_trajectory,0.023555456611958656,0.3728423445431842,M1_current,0.7611227372303022,X_n,0.0,1.0
05,05 — Рыболовство в открытых районах Мирового океана и,5,2011,2015,oscillatory,interpretable,structural_m1_m2,0.008165098890115172,0.28422092507429597,M1_current,-0.4780468730661611,X_n,0.0,1.0
05,05 — Рыболовство в открытых районах Мирового океана и,5,2012,2016,oscillatory,interpretable,structural_m1_m2,0.01548163456884383,0.6053938522519722,M1_current,-0.043590167157151916,X_n,0.0,1.0
05,05 — Рыболовство в открытых районах Мирового океана и,5,2013,2017,shock_transition,interpretable,phase_trajectory,0.02904226529665576,0.4513552833623274,M1_current,-0.14777194295855067,X_n,0.0,1.0
05,05 — Рыболовство в открытых районах Мирового океана и,5,2014,2018,oscillatory,interpretable,structural_m1_m2,0.027828118038252872,0.5318121666429472,M1_current,0.04053407958736832,X_n,0.0,1.0
05,05 — Рыболовство в открытых районах Мирового океана и,5,2015,2019,oscillatory,interpretable,structural_m1_m2,0.0325721961992292,0.3788728290525089,M1_current,0.5844173330467446,X_n,0.0,1.0
05,05 — Рыболовство в открытых районах Мирового океана и,5,2016,2020,monotone_growth,interpretable,structural_m1_m2,0.02042865803512701,0.4030403458163909,M1_current,-0.3987190912386749,X_n,0.0,1.0
05,05 — Рыболовство в открытых районах Мирового океана и,5,2017,2021,monotone_growth,interpretable,structural_m1_m2,0.009080773165954976,0.46831002301116753,M1_current,0.023474966083204096,X_n,0.0,1.0
05,05 — Рыболовство в открытых районах Мирового океана и,5,2018,2022,shock_transition,interpretable,phase_trajectory,0.024635004981484347,0.27284642199925097,M1_current,0.2824552739000371,X_n,0.0,1.0
05,05 — Рыболовство в открытых районах Мирового океана и,7,2003,2009,oscillatory,interpretable,structural_m1_m2,0.01984047539780419,1.034674873768885,M1_current,-0.3097615644327594,Lag_1,1.3579747153692383e-05,4.519491584038711
05,05 — Рыболовство в открытых районах Мирового океана и,7,2004,2010,shock_transition,collinearity_heavy,phase_trajectory,0.02389960952276213,0.8168636499164453,M2_current_lag1,0.7524528621410465,X_n,9.810757686871722e-06,5.090664283026484
05,05 — Рыболовство в открытых районах Мирового океана и,7,2005,2011,monotone_growth,collinearity_heavy,enter_beta_bsum,0.02118106866086705,1.1019426593552923,M2_current_lag1,0.4320255812179066,Lag_1,1.233538100797841e-05,5.560478266812632
05,05 — Рыболовство в открытых районах Мирового океана и,7,2006,2012,shock_transition,interpretable,phase_trajectory,0.016914738170352436,0.7605730163740785,M2_current_lag1,0.8472724124518949,X_n,1.3812068264091102e-05,3.8866542018306927
05,05 — Рыболовство в открытых районах Мирового океана и,7,2007,2013,shock_transition,interpretable,phase_trajectory,0.0169416349378764,0.724478875507163,M2_current_lag1,0.4687002694299536,X_n,5.939134017528191e-06,2.905189210066663
05,05 — Рыболовство в открытых районах Мирового океана и,7,2008,2014,shock_transition,interpretable,phase_trajectory,0.02014526089888997,0.5877954069637016,M2_current_lag1,0.47106270283213014,X_n,5.944027360562684e-06,2.6893708287955067
05,05 — Рыболовство в открытых районах Мирового океана и,7,2009,2015,shock_transition,interpretable,phase_trajectory,0.01745396569594284,0.5460855286333368,M2_current_lag1,0.8498251812629443,X_n,4.771888933969355e-06,2.323892550898757
05,05 — Рыболовство в открытых районах Мирового океана и,7,2010,2016,oscillatory,interpretable,structural_m1_m2,0.022715206483316635,0.8533232214419455,M1_lag1,0.36595348964515617,Lag_1,4.139416825285826e-06,1.9269509007533492
05,05 — Рыболовство в открытых районах Мирового океана и,7,2011,2017,shock_transition,interpretable,phase_trajectory,0.022826962339150266,0.6007743667135435,M1_current,-0.3350885329060278,X_n,6.1537040169738586e-06,4.157368165928085
05,05 — Рыболовство в открытых районах Мирового океана и,7,2012,2018,oscillatory,interpretable,structural_m1_m2,0.022447654201157432,0.6847293969070604,M1_current,-0.19620338471435628,X_n,3.074341596254838e-06,2.210195431684239
05,05 — Рыболовство в открытых районах Мирового океана и,7,2013,2019,shock_transition,interpretable,phase_trajectory,0.024471509930470925,0.5326659215275776,M2_current_lag1,0.20235362917650468,X_n,2.187379844973055e-06,2.0937513936461736
05,05 — Рыболовство в открытых районах Мирового океана и,7,2014,2020,oscillatory,interpretable,structural_m1_m2,0.02255459135843392,0.7042722474623629,M2_current_lag1,0.527330298230938,X_n,2.8616299648517455e-06,2.11759933009371
05,05 — Рыболовство в открытых районах Мирового океана и,7,2015,2021,oscillatory,interpretable,structural_m1_m2,0.022864010676910292,0.6421816115463225,M2_current_lag1,0.9830114843932367,Lag_1,3.869660244098788e-06,1.725917109473438
05,05 — Рыболовство в открытых районах Мирового океана и,7,2016,2022,oscillatory,interpretable,structural_m1_m2,0.027383522626180084,0.4827370724416893,M2_current_lag1,0.32369830843982106,X_n,2.5265921758206315e-07,2.6630639589015437
15,15 — Производство хлеба и мучных кондитерских изделий,5,2003,2007,plateau_like,low_dispersion,do_not_read_regression,0.0019860278052608,0.7159594413873961,M1_current,-0.4135701188404386,X_n,0.0,1.0
15,15 — Производство хлеба и мучных кондитерских изделий,5,2004,2008,plateau_like,low_dispersion,do_not_read_regression,0.0012451174064944154,0.699282277284371,M1_current,0.013604658289453786,X_n,0.0,1.0
15,15 — Производство хлеба и мучных кондитерских изделий,5,2005,2009,monotone_growth,interpretable,structural_m1_m2,0.004775278526481256,0.5890768219462067,M1_current,0.5619181778946503,X_n,0.0,1.0
15,15 — Производство хлеба и мучных кондитерских изделий,5,2006,2010,monotone_growth,interpretable,structural_m1_m2,0.003926397092240679,0.5375531354005338,M1_current,0.23537828684147066,X_n,0.0,1.0
15,15 — Производство хлеба и мучных кондитерских изделий,5,2007,2011,monotone_growth,interpretable,structural_m1_m2,0.0035078854008635976,0.4572390535634198,M1_current,0.08516573075705924,X_n,0.0,1.0
15,15 — Производство хлеба и мучных кондитерских изделий,5,2008,2012,plateau_like,low_dispersion,do_not_read_regression,0.001103867273412071,0.3873015589128583,M1_current,-0.36388566967890945,X_n,0.0,1.0
15,15 — Производство хлеба и мучных кондитерских изделий,5,2009,2013,plateau_like,low_dispersion,do_not_read_regression,0.0005896783492068671,0.3999538727258031,M1_current,0.6298574203213259,X_n,0.0,1.0
15,15 — Производство хлеба и мучных кондитерских изделий,5,2010,2014,plateau_like,low_dispersion,do_not_read_regression,0.0002165443367193958,0.3802513169116036,M1_current,-0.4970849164532538,X_n,0.0,1.0
15,15 — Производство хлеба и мучных кондитерских изделий,5,2011,2015,plateau_like,low_dispersion,do_not_read_regression,0.00030261688428118714,0.40544864220243526,M1_current,-0.25162828984636176,X_n,0.0,1.0
15,15 — Производство хлеба и мучных кондитерских изделий,5,2012,2016,plateau_like,low_dispersion,do_not_read_regression,0.0005549794107468338,0.3598380472008915,M1_current,-0.4209693787377031,X_n,0.0,1.0
15,15 — Производство хлеба и мучных кондитерских изделий,5,2013,2017,monotone_growth,interpretable,structural_m1_m2,0.0026206712382556333,0.2766659959862356,M1_current,0.680934700511655,X_n,0.0,1.0
15,15 — Производство хлеба и мучных кондитерских изделий,5,2014,2018,monotone_growth,interpretable,structural_m1_m2,0.00365523708429956,0.17454035465216808,M1_current,0.8715472301671905,X_n,0.0,1.0
15,15 — Производство хлеба и мучных кондитерских изделий,5,2015,2019,oscillatory,interpretable,structural_m1_m2,0.0027346502707285055,0.12221405345197964,M1_current,0.4499422359742523,X_n,0.0,1.0
15,15 — Производство хлеба и мучных кондитерских изделий,5,2016,2020,plateau_like,low_dispersion,do_not_read_regression,0.0023541268632407937,0.10486009187340015,M1_current,-0.1956289528923283,X_n,0.0,1.0
15,15 — Производство хлеба и мучных кондитерских изделий,5,2017,2021,plateau_like,low_dispersion,do_not_read_regression,0.002200513564955676,0.11306817054450936,M1_current,-0.15961401374949347,X_n,0.0,1.0
15,15 — Производство хлеба и мучных кондитерских изделий,5,2018,2022,plateau_like,low_dispersion,do_not_read_regression,0.0014509262337160033,0.17912320303938556,M1_current,0.202062681087523,X_n,0.0,1.0
15,15 — Производство хлеба и мучных кондитерских изделий,7,2003,2009,monotone_growth,collinearity_heavy,enter_beta_bsum,0.004506117543549299,0.9082998510996656,M1_current,-0.019677462522212474,X_n,9.592167805267314e-06,18.721261191758945
15,15 — Производство хлеба и мучных кондитерских изделий,7,2004,2010,monotone_growth,collinearity_heavy,enter_beta_bsum,0.0034393031198083593,0.8436634694473746,M2_current_lag1,0.3960351275858738,X_n,2.394709788315822e-06,7.901761964766115
15,15 — Производство хлеба и мучных кондитерских изделий,7,2005,2011,monotone_growth,collinearity_heavy,enter_beta_bsum,0.003920571800054958,0.7935722658729807,M1_current,0.3517842333672496,X_n,2.8285737614320257e-06,8.714357341752685
15,15 — Производство хлеба и мучных кондитерских изделий,7,2006,2012,monotone_growth,collinearity_heavy,enter_beta_bsum,0.003107231250826894,0.7209345403211759,M1_current,-0.028099824810002838,X_n,2.990299331597644e-06,8.483816913942787
15,15 — Производство хлеба и мучных кондитерских изделий,7,2007,2013,monotone_growth,collinearity_heavy,enter_beta_bsum,0.0026564779421469637,0.6263756962413866,M2_current_lag1,0.8002502757323025,Lag_1,3.4549707370959705e-06,7.946379322026146
15,15 — Производство хлеба и мучных кондитерских изделий,7,2008,2014,plateau_like,low_dispersion,do_not_read_regression,0.0008512427059563418,0.5670010222770554,M2_current_lag1,0.7973439410668748,X_n,2.6534233530930413e-06,11.055040347019663
15,15 — Производство хлеба и мучных кондитерских изделий,7,2009,2015,plateau_like,low_dispersion,do_not_read_regression,0.0004247629596650988,0.6248677233626144,M1_lag1,-0.5048295568035404,Lag_1,7.207188453691109e-07,16.608442115139166
15,15 — Производство хлеба и мучных кондитерских изделий,7,2010,2016,plateau_like,low_dispersion,do_not_read_regression,0.0004134177671672416,0.5552909157164657,M1_current,-0.27088157534480617,X_n,2.8166107874148942e-06,21.265259300361866
15,15 — Производство хлеба и мучных кондитерских изделий,7,2011,2017,plateau_like,low_dispersion,do_not_read_regression,0.001952337135610928,0.44878048001813375,M1_lag1,0.20867275352117787,Lag_1,-2.3432621805891835e-06,13.263719281903606
15,15 — Производство хлеба и мучных кондитерских изделий,7,2012,2018,monotone_growth,collinearity_heavy,enter_beta_bsum,0.0032620976496287343,0.3441432068381846,M1_lag1,0.9230224915297636,Lag_1,-1.6179747877335832e-06,6.160040968524975
15,15 — Производство хлеба и мучных кондитерских изделий,7,2013,2019,oscillatory,interpretable,structural_m1_m2,0.003466622747527326,0.3302152700175603,M1_current,0.3767836004585181,X_n,6.387773175272144e-07,4.06151814275399
15,15 — Производство хлеба и мучных кондитерских изделий,7,2014,2020,oscillatory,interpretable,structural_m1_m2,0.0031331629274989193,0.24028654344401768,M1_current,-0.3323755378827784,X_n,-1.8888791555975738e-08,1.6979035917155196
15,15 — Производство хлеба и мучных кондитерских изделий,7,2015,2021,plateau_like,low_dispersion,do_not_read_regression,0.0019292981841369367,0.140923234745467,M1_current,-0.5779864745133592,X_n,6.411195813819697e-07,1.4716143838006417
15,15 — Производство хлеба и мучных кондитерских изделий,7,2016,2022,plateau_like,low_dispersion,do_not_read_regression,0.001955261020632178,0.18249407927941919,M1_current,-0.7499973505438886,Lag_1,9.667286509394391e-07,1.820631728408163
18,18 — Производство спецодежды,5,2003,2007,monotone_growth,interpretable,structural_m1_m2,0.022072570387348004,0.8784696135962152,M1_current,-0.325569887643423,X_n,0.0,1.0
18,18 — Производство спецодежды,5,2004,2008,monotone_growth,interpretable,structural_m1_m2,0.021037828119561584,0.9709214984338043,M1_current,-0.417766677444972,X_n,0.0,1.0
18,18 — Производство спецодежды,5,2005,2009,monotone_growth,interpretable,structural_m1_m2,0.04761923189089752,0.819794435460924,M1_current,0.7618836641952829,X_n,0.0,1.0
18,18 — Производство спецодежды,5,2006,2010,oscillatory,interpretable,structural_m1_m2,0.03300954532091609,0.5484503195884783,M1_current,0.5406354733271996,X_n,0.0,1.0
18,18 — Производство спецодежды,5,2007,2011,oscillatory,interpretable,structural_m1_m2,0.03071209188676297,0.5671960613436707,M1_current,-0.20343930512513864,X_n,0.0,1.0
18,18 — Производство спецодежды,5,2008,2012,monotone_growth,interpretable,structural_m1_m2,0.024526503252130002,0.4837210952694596,M1_current,-0.44154353487669296,X_n,0.0,1.0
18,18 — Производство спецодежды,5,2009,2013,monotone_growth,interpretable,structural_m1_m2,0.010537300089238208,0.4746910915109274,M1_current,0.6934646422884055,X_n,0.0,1.0
18,18 — Производство спецодежды,5,2010,2014,shock_transition,interpretable,phase_trajectory,0.013338575546333976,0.2947115165855212,M1_current,0.9734405759544142,X_n,0.0,1.0
18,18 — Производство спецодежды,5,2011,2015,plateau_like,low_dispersion,do_not_read_regression,0.0014552090329861625,0.08007186655834815,M1_current,0.5695787058871348,X_n,0.0,1.0
18,18 — Производство спецодежды,5,2012,2016,oscillatory,interpretable,structural_m1_m2,0.0032316944558903535,0.10550069229874892,M1_current,0.33530323019615615,X_n,0.0,1.0
18,18 — Производство спецодежды,5,2013,2017,monotone_growth,interpretable,structural_m1_m2,0.0032868378696679114,0.1416660067006635,M1_current,-0.41279352203340003,X_n,0.0,1.0
18,18 — Производство спецодежды,5,2014,2018,plateau_like,low_dispersion,do_not_read_regression,0.0017279267293744834,0.184950709957493,M1_current,-0.4680795190004896,X_n,0.0,1.0
18,18 — Производство спецодежды,5,2015,2019,plateau_like,low_dispersion,do_not_read_regression,0.0009405356004763748,0.21532025648760886,M1_current,0.7129728141603653,X_n,0.0,1.0
18,18 — Производство спецодежды,5,2016,2020,shock_transition,interpretable,phase_trajectory,0.0036682519572488487,0.11674628366699143,M1_current,0.399723623790437,X_n,0.0,1.0
18,18 — Производство спецодежды,5,2017,2021,shock_transition,interpretable,phase_trajectory,0.00338942375842137,0.13299104933114322,M1_current,-0.1290198548565782,X_n,0.0,1.0
18,18 — Производство спецодежды,5,2018,2022,oscillatory,interpretable,structural_m1_m2,0.004839060341187339,0.13222421616030217,M1_current,0.21539742709155107,X_n,0.0,1.0
18,18 — Производство спецодежды,7,2003,2009,monotone_growth,collinearity_heavy,enter_beta_bsum,0.03642214312645541,1.0801160481101646,M1_lag1,-0.40455505696640826,X_n,-5.4506245678864876e-06,9.105997280725484
18,18 — Производство спецодежды,7,2004,2010,oscillatory,interpretable,structural_m1_m2,0.03648828779255326,0.9201778457049568,M2_current_lag1,0.6514931962268284,X_n,9.461702959262317e-06,3.1057887964807223
18,18 — Производство спецодежды,7,2005,2011,oscillatory,interpretable,structural_m1_m2,0.031951287567337276,1.0811473113288421,M1_current,-0.373655299068824,X_n,6.330891894078921e-06,2.764153794376192
18,18 — Производство спецодежды,7,2006,2012,oscillatory,interpretable,structural_m1_m2,0.025562338451254704,0.8249348174889691,M1_current,-0.5401456951869186,X_n,5.9173979673533764e-06,2.2957531016444617
18,18 — Производство спецодежды,7,2007,2013,oscillatory,interpretable,structural_m1_m2,0.023954515308335003,0.6047431775939502,M1_current,-0.5644447451544923,X_n,9.923540973008243e-06,2.5306044084824957
18,18 — Производство спецодежды,7,2008,2014,shock_transition,interpretable,phase_trajectory,0.019571162627393942,0.478287310639129,M2_current_lag1,0.8833444633664636,Lag_1,-7.657012078615326e-06,2.921930114336391
18,18 — Производство спецодежды,7,2009,2015,shock_transition,interpretable,phase_trajectory,0.0133503614266482,0.45820321525723334,M2_current_lag1,0.9602920274224196,X_n,-2.4248035535357802e-06,4.076346618949686
18,18 — Производство спецодежды,7,2010,2016,shock_transition,interpretable,phase_trajectory,0.010149027813853248,0.3438393260117346,M1_current,0.018421491459593042,X_n,1.631051978194627e-06,2.3043337273299267
18,18 — Производство спецодежды,7,2011,2017,plateau_like,low_dispersion,do_not_read_regression,0.002368133384965792,0.17040795138706474,M1_lag1,-0.36141888837504044,Lag_1,-1.8069623789709593e-05,1.2934434598029583
18,18 — Производство спецодежды,7,2012,2018,plateau_like,low_dispersion,do_not_read_regression,0.002253566494087133,0.18749886301481172,M1_current,-0.9436077500292588,Lag_1,-4.488025224504492e-06,1.7091237653711522
18,18 — Производство спецодежды,7,2013,2019,plateau_like,low_dispersion,do_not_read_regression,0.002258715787588537,0.2215075469317634,M1_lag1,-0.7904500383565198,Lag_1,-4.714698690939258e-06,2.6027278726823737
18,18 — Производство спецодежды,7,2014,2020,oscillatory,interpretable,structural_m1_m2,0.004067226478865851,0.2196053722123962,M1_lag1,0.43915401736130955,X_n,-9.989875859105073e-07,4.347701847282683
18,18 — Производство спецодежды,7,2015,2021,monotone_growth,interpretable,structural_m1_m2,0.004297683219532957,0.21725941277426458,M1_current,0.07382068091992156,Lag_1,-5.905026531892021e-06,1.5502369439887889
18,18 — Производство спецодежды,7,2016,2022,oscillatory,interpretable,structural_m1_m2,0.0036263812114642802,0.13348711364674076,M2_current_lag1,0.747207671029648,Lag_1,-1.5010047072072284e-05,1.23553009157558
20,"20 — Производство клееной фанеры, древесных плит и па",5,2003,2007,monotone_growth,interpretable,structural_m1_m2,0.002857583025912114,1.0628743857352767,M1_current,0.8219084247610733,X_n,0.0,1.0
20,"20 — Производство клееной фанеры, древесных плит и па",5,2004,2008,monotone_growth,interpretable,structural_m1_m2,0.0073928039536030245,0.8192033010938821,M1_current,0.8041159377373683,X_n,0.0,1.0
20,"20 — Производство клееной фанеры, древесных плит и па",5,2005,2009,monotone_growth,interpretable,structural_m1_m2,0.061118393937449125,0.5838335305415586,M1_current,0.6010633767173944,X_n,0.0,1.0
20,"20 — Производство клееной фанеры, древесных плит и па",5,2006,2010,oscillatory,interpretable,structural_m1_m2,0.06250729232926211,0.38904372722884556,M1_current,0.7712127592999908,X_n,0.0,1.0
20,"20 — Производство клееной фанеры, древесных плит и па",5,2007,2011,oscillatory,interpretable,structural_m1_m2,0.05514188050828952,0.3946931039062434,M1_current,0.5820209299877601,X_n,0.0,1.0
20,"20 — Производство клееной фанеры, древесных плит и па",5,2008,2012,shock_transition,interpretable,phase_trajectory,0.05453909992641145,0.43061608557844694,M1_current,0.33285003857826245,X_n,0.0,1.0
20,"20 — Производство клееной фанеры, древесных плит и па",5,2009,2013,monotone_growth,interpretable,structural_m1_m2,0.009772399237156747,0.5058950214185898,M1_current,0.9210527502865689,X_n,0.0,1.0
20,"20 — Производство клееной фанеры, древесных плит и па",5,2010,2014,plateau_like,low_dispersion,do_not_read_regression,0.002136325875817353,0.3545579428210587,M1_current,0.2501857538212864,X_n,0.0,1.0
20,"20 — Производство клееной фанеры, древесных плит и па",5,2011,2015,plateau_like,low_dispersion,do_not_read_regression,0.0012063271592660369,0.2012248963149054,M1_current,-0.03315889598390309,X_n,0.0,1.0
20,"20 — Производство клееной фанеры, древесных плит и па",5,2012,2016,plateau_like,low_dispersion,do_not_read_regression,0.0013519168232401953,0.1785388270690376,M1_current,0.6334119218213089,X_n,0.0,1.0
20,"20 — Производство клееной фанеры, древесных плит и па",5,2013,2017,plateau_like,low_dispersion,do_not_read_regression,0.0017365576952993109,0.2018199144550884,M1_current,-0.4267657386893158,X_n,0.0,1.0
20,"20 — Производство клееной фанеры, древесных плит и па",5,2014,2018,monotone_growth,interpretable,structural_m1_m2,0.0034618365835997877,0.26915377077559893,M1_current,0.6563903123451151,X_n,0.0,1.0
20,"20 — Производство клееной фанеры, древесных плит и па",5,2015,2019,monotone_growth,interpretable,structural_m1_m2,0.0025712851752025512,0.2867710616856158,M1_current,-0.4621325876900235,X_n,0.0,1.0
20,"20 — Производство клееной фанеры, древесных плит и па",5,2016,2020,monotone_growth,interpretable,structural_m1_m2,0.008446753845091907,0.2557499478014711,M1_current,0.4893052397541302,X_n,0.0,1.0
20,"20 — Производство клееной фанеры, древесных плит и па",5,2017,2021,shock_transition,interpretable,phase_trajectory,0.046448256271439316,0.4857039959216268,M1_current,0.04589952157889976,X_n,0.0,1.0
