date,series_code,series_name,series_label,variant,index_value
2025-09-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,adj_unsmoothed,97.3096
2025-10-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,adj_unsmoothed,96.4024
2025-11-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,adj_unsmoothed,98.8133
2025-12-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,adj_unsmoothed,98.0006
2013-01-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,102.057
2013-02-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,93.5249
2013-03-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,102.864
2013-04-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,100.105
2013-05-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,100.225
2013-06-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,99.0729
2013-07-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,101.979
2013-08-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,102.725
2013-09-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,98.764
2013-10-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,101.241
2013-11-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,98.44
2013-12-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,102.679
2014-01-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,102.654
2014-02-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,92.513
2014-03-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,102.903
2014-04-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,99.3058
2014-05-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,102.174
2014-06-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,98.4834
2014-07-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,100.203
2014-08-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,101.845
2014-09-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,99.8008
2014-10-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,101.25
2014-11-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,99.9755
2014-12-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,104.627
2015-01-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,104.026
2015-02-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,94.5111
2015-03-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,105.496
2015-04-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,101.243
2015-05-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,103.649
2015-06-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,95.7616
2015-07-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,101.45
2015-08-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,102.837
2015-09-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,99.727
2015-10-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,103.492
2015-11-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,101.775
2015-12-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,105.068
2016-01-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,103.868
2016-02-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,97.5225
2016-03-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,104.008
2016-04-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,100.78
2016-05-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,105.756
2016-06-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,101.115
2016-07-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,102.039
2016-08-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,104.992
2016-09-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,102.627
2016-10-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,102.977
2016-11-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,100.855
2016-12-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,106.653
2017-01-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,104.695
2017-02-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,93.771
2017-03-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,106.393
2017-04-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,102.745
2017-05-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,106.766
2017-06-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,103.555
2017-07-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,102.807
2017-08-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,106.478
2017-09-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,103.701
2017-10-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,104.49
2017-11-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,101.229
2017-12-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,107.067
2018-01-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,107.409
2018-02-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,97.3086
2018-03-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,106.449
2018-04-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,105.315
2018-05-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,109.724
2018-06-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,102.16
2018-07-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,108.472
2018-08-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,106.064
2018-09-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,103.326
2018-10-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,107.42
2018-11-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,103.63
2018-12-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,107.522
2019-01-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,107.817
2019-02-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,98.6956
2019-03-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,109.815
2019-04-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,104.802
2019-05-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,109.016
2019-06-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,105.58
2019-07-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,106.835
2019-08-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,106.59
2019-09-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,105.215
2019-10-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,106.683
2019-11-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,104.041
2019-12-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,108.967
2020-01-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,110.907
2020-02-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,103.355
2020-03-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,110.647
2020-04-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,106.105
2020-05-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,110.425
2020-06-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,105.006
2020-07-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,109.117
2020-08-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,108.901
2020-09-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,100.078
2020-10-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,106.807
2020-11-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,105.887
2020-12-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,108.804
2021-01-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,109.083
2021-02-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,99.2051
2021-03-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,111.926
2021-04-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,108.793
2021-05-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,112.924
2021-06-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,107.589
2021-07-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,111.475
2021-08-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,110.057
2021-09-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,104.692
2021-10-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,110.084
2021-11-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,108.702
2021-12-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,110.646
2022-01-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,112.295
2022-02-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,101.22
2022-03-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,110.971
2022-04-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,104.348
2022-05-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,106.235
2022-06-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,98.2834
2022-07-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,95.3151
2022-08-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,98.6954
2022-09-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,93.7294
2022-10-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,97.1035
2022-11-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,95.9558
2022-12-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,97.2434
2023-01-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,102.286
2023-02-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,95.0085
2023-03-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,104.777
2023-04-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,102.141
2023-05-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,101.127
2023-06-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,98.7758
2023-07-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,97.5566
2023-08-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,93.1887
2023-09-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,93.2229
2023-10-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,97.5802
2023-11-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,93.8986
2023-12-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,93.7814
2024-01-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,94.909
2024-02-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,93.3218
2024-03-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,102.389
2024-04-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,98.4377
2024-05-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,101.786
2024-06-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,94.5633
2024-07-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,93.2541
2024-08-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,96.8244
2024-09-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,90.3537
2024-10-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,97.1617
2024-11-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,94.8005
2024-12-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,101.67
2025-01-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,102.13
2025-02-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,92.0233
2025-03-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,100.226
2025-04-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,98.0416
2025-05-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,102.916
2025-06-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,100.476
2025-07-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,94.9215
2025-08-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,93.445
2025-09-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,92.3221
2025-10-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,96.2756
2025-11-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,97.4099
2025-12-01,07.1,Добыча и обогащение железных,07.1 Добыча и обогащение железных,raw,99.1332
2013-01-01,07.2,Добыча руд цветных металлов,07.2 Добыча руд цветных металлов,adj_smoothed,100.0
2013-02-01,07.2,Добыча руд цветных металлов,07.2 Добыча руд цветных металлов,adj_smoothed,101.336
2013-03-01,07.2,Добыча руд цветных металлов,07.2 Добыча руд цветных металлов,adj_smoothed,101.473
2013-04-01,07.2,Добыча руд цветных металлов,07.2 Добыча руд цветных металлов,adj_smoothed,99.352
2013-05-01,07.2,Добыча руд цветных металлов,07.2 Добыча руд цветных металлов,adj_smoothed,95.6795
2013-06-01,07.2,Добыча руд цветных металлов,07.2 Добыча руд цветных металлов,adj_smoothed,92.3199
2013-07-01,07.2,Добыча руд цветных металлов,07.2 Добыча руд цветных металлов,adj_smoothed,90.9865
2013-08-01,07.2,Добыча руд цветных металлов,07.2 Добыча руд цветных металлов,adj_smoothed,92.1526
2013-09-01,07.2,Добыча руд цветных металлов,07.2 Добыча руд цветных металлов,adj_smoothed,95.0144
2013-10-01,07.2,Добыча руд цветных металлов,07.2 Добыча руд цветных металлов,adj_smoothed,98.5927
2013-11-01,07.2,Добыча руд цветных металлов,07.2 Добыча руд цветных металлов,adj_smoothed,102.162
2013-12-01,07.2,Добыча руд цветных металлов,07.2 Добыча руд цветных металлов,adj_smoothed,105.284
2014-01-01,07.2,Добыча руд цветных металлов,07.2 Добыча руд цветных металлов,adj_smoothed,107.692
2014-02-01,07.2,Добыча руд цветных металлов,07.2 Добыча руд цветных металлов,adj_smoothed,109.372
2014-03-01,07.2,Добыча руд цветных металлов,07.2 Добыча руд цветных металлов,adj_smoothed,110.308
2014-04-01,07.2,Добыча руд цветных металлов,07.2 Добыча руд цветных металлов,adj_smoothed,110.145
2014-05-01,07.2,Добыча руд цветных металлов,07.2 Добыча руд цветных металлов,adj_smoothed,108.815
2014-06-01,07.2,Добыча руд цветных металлов,07.2 Добыча руд цветных металлов,adj_smoothed,107.073
2014-07-01,07.2,Добыча руд цветных металлов,07.2 Добыча руд цветных металлов,adj_smoothed,105.812
2014-08-01,07.2,Добыча руд цветных металлов,07.2 Добыча руд цветных металлов,adj_smoothed,105.689
2014-09-01,07.2,Добыча руд цветных металлов,07.2 Добыча руд цветных металлов,adj_smoothed,106.586
2014-10-01,07.2,Добыча руд цветных металлов,07.2 Добыча руд цветных металлов,adj_smoothed,108.264
2014-11-01,07.2,Добыча руд цветных металлов,07.2 Добыча руд цветных металлов,adj_smoothed,110.653
2014-12-01,07.2,Добыча руд цветных металлов,07.2 Добыча руд цветных металлов,adj_smoothed,113.54
2015-01-01,07.2,Добыча руд цветных металлов,07.2 Добыча руд цветных металлов,adj_smoothed,116.29
2015-02-01,07.2,Добыча руд цветных металлов,07.2 Добыча руд цветных металлов,adj_smoothed,118.232
2015-03-01,07.2,Добыча руд цветных металлов,07.2 Добыча руд цветных металлов,adj_smoothed,119.507
2015-04-01,07.2,Добыча руд цветных металлов,07.2 Добыча руд цветных металлов,adj_smoothed,120.63
2015-05-01,07.2,Добыча руд цветных металлов,07.2 Добыча руд цветных металлов,adj_smoothed,121.715
2015-06-01,07.2,Добыча руд цветных металлов,07.2 Добыча руд цветных металлов,adj_smoothed,122.343
2015-07-01,07.2,Добыча руд цветных металлов,07.2 Добыча руд цветных металлов,adj_smoothed,122.38
2015-08-01,07.2,Добыча руд цветных металлов,07.2 Добыча руд цветных металлов,adj_smoothed,122.268
2015-09-01,07.2,Добыча руд цветных металлов,07.2 Добыча руд цветных металлов,adj_smoothed,122.525
2015-10-01,07.2,Добыча руд цветных металлов,07.2 Добыча руд цветных металлов,adj_smoothed,123.093
2015-11-01,07.2,Добыча руд цветных металлов,07.2 Добыча руд цветных металлов,adj_smoothed,123.249
2015-12-01,07.2,Добыча руд цветных металлов,07.2 Добыча руд цветных металлов,adj_smoothed,122.408
2016-01-01,07.2,Добыча руд цветных металлов,07.2 Добыча руд цветных металлов,adj_smoothed,121.183
2016-02-01,07.2,Добыча руд цветных металлов,07.2 Добыча руд цветных металлов,adj_smoothed,120.739
2016-03-01,07.2,Добыча руд цветных металлов,07.2 Добыча руд цветных металлов,adj_smoothed,121.147
2016-04-01,07.2,Добыча руд цветных металлов,07.2 Добыча руд цветных металлов,adj_smoothed,121.613
2016-05-01,07.2,Добыча руд цветных металлов,07.2 Добыча руд цветных металлов,adj_smoothed,121.664
2016-06-01,07.2,Добыча руд цветных металлов,07.2 Добыча руд цветных металлов,adj_smoothed,121.432
2016-07-01,07.2,Добыча руд цветных металлов,07.2 Добыча руд цветных металлов,adj_smoothed,121.54
2016-08-01,07.2,Добыча руд цветных металлов,07.2 Добыча руд цветных металлов,adj_smoothed,122.332
2016-09-01,07.2,Добыча руд цветных металлов,07.2 Добыча руд цветных металлов,adj_smoothed,123.517
2016-10-01,07.2,Добыча руд цветных металлов,07.2 Добыча руд цветных металлов,adj_smoothed,124.409
2016-11-01,07.2,Добыча руд цветных металлов,07.2 Добыча руд цветных металлов,adj_smoothed,124.341
2016-12-01,07.2,Добыча руд цветных металлов,07.2 Добыча руд цветных металлов,adj_smoothed,123.101
2017-01-01,07.2,Добыча руд цветных металлов,07.2 Добыча руд цветных металлов,adj_smoothed,121.352
2017-02-01,07.2,Добыча руд цветных металлов,07.2 Добыча руд цветных металлов,adj_smoothed,120.567
2017-03-01,07.2,Добыча руд цветных металлов,07.2 Добыча руд цветных металлов,adj_smoothed,121.354
2017-04-01,07.2,Добыча руд цветных металлов,07.2 Добыча руд цветных металлов,adj_smoothed,123.122
2017-05-01,07.2,Добыча руд цветных металлов,07.2 Добыча руд цветных металлов,adj_smoothed,124.769
2017-06-01,07.2,Добыча руд цветных металлов,07.2 Добыча руд цветных металлов,adj_smoothed,125.757
2017-07-01,07.2,Добыча руд цветных металлов,07.2 Добыча руд цветных металлов,adj_smoothed,126.288
2017-08-01,07.2,Добыча руд цветных металлов,07.2 Добыча руд цветных металлов,adj_smoothed,126.76
2017-09-01,07.2,Добыча руд цветных металлов,07.2 Добыча руд цветных металлов,adj_smoothed,127.105
2017-10-01,07.2,Добыча руд цветных металлов,07.2 Добыча руд цветных металлов,adj_smoothed,127.019
2017-11-01,07.2,Добыча руд цветных металлов,07.2 Добыча руд цветных металлов,adj_smoothed,126.699
2017-12-01,07.2,Добыча руд цветных металлов,07.2 Добыча руд цветных металлов,adj_smoothed,127.089
2018-01-01,07.2,Добыча руд цветных металлов,07.2 Добыча руд цветных металлов,adj_smoothed,128.521
2018-02-01,07.2,Добыча руд цветных металлов,07.2 Добыча руд цветных металлов,adj_smoothed,130.315
2018-03-01,07.2,Добыча руд цветных металлов,07.2 Добыча руд цветных металлов,adj_smoothed,131.473
2018-04-01,07.2,Добыча руд цветных металлов,07.2 Добыча руд цветных металлов,adj_smoothed,131.939
2018-05-01,07.2,Добыча руд цветных металлов,07.2 Добыча руд цветных металлов,adj_smoothed,132.4
2018-06-01,07.2,Добыча руд цветных металлов,07.2 Добыча руд цветных металлов,adj_smoothed,133.61
2018-07-01,07.2,Добыча руд цветных металлов,07.2 Добыча руд цветных металлов,adj_smoothed,135.29
2018-08-01,07.2,Добыча руд цветных металлов,07.2 Добыча руд цветных металлов,adj_smoothed,136.328
2018-09-01,07.2,Добыча руд цветных металлов,07.2 Добыча руд цветных металлов,adj_smoothed,136.154
2018-10-01,07.2,Добыча руд цветных металлов,07.2 Добыча руд цветных металлов,adj_smoothed,135.393
2018-11-01,07.2,Добыча руд цветных металлов,07.2 Добыча руд цветных металлов,adj_smoothed,135.464
2018-12-01,07.2,Добыча руд цветных металлов,07.2 Добыча руд цветных металлов,adj_smoothed,137.13
2019-01-01,07.2,Добыча руд цветных металлов,07.2 Добыча руд цветных металлов,adj_smoothed,139.688
2019-02-01,07.2,Добыча руд цветных металлов,07.2 Добыча руд цветных металлов,adj_smoothed,141.581
2019-03-01,07.2,Добыча руд цветных металлов,07.2 Добыча руд цветных металлов,adj_smoothed,142.13
2019-04-01,07.2,Добыча руд цветных металлов,07.2 Добыча руд цветных металлов,adj_smoothed,141.898
2019-05-01,07.2,Добыча руд цветных металлов,07.2 Добыча руд цветных металлов,adj_smoothed,141.611
2019-06-01,07.2,Добыча руд цветных металлов,07.2 Добыча руд цветных металлов,adj_smoothed,141.453
2019-07-01,07.2,Добыча руд цветных металлов,07.2 Добыча руд цветных металлов,adj_smoothed,141.22
2019-08-01,07.2,Добыча руд цветных металлов,07.2 Добыча руд цветных металлов,adj_smoothed,140.739
2019-09-01,07.2,Добыча руд цветных металлов,07.2 Добыча руд цветных металлов,adj_smoothed,140.33
2019-10-01,07.2,Добыча руд цветных металлов,07.2 Добыча руд цветных металлов,adj_smoothed,140.093
2019-11-01,07.2,Добыча руд цветных металлов,07.2 Добыча руд цветных металлов,adj_smoothed,140.064
2019-12-01,07.2,Добыча руд цветных металлов,07.2 Добыча руд цветных металлов,adj_smoothed,140.232
2020-01-01,07.2,Добыча руд цветных металлов,07.2 Добыча руд цветных металлов,adj_smoothed,140.431
2020-02-01,07.2,Добыча руд цветных металлов,07.2 Добыча руд цветных металлов,adj_smoothed,140.776
2020-03-01,07.2,Добыча руд цветных металлов,07.2 Добыча руд цветных металлов,adj_smoothed,141.886
2020-04-01,07.2,Добыча руд цветных металлов,07.2 Добыча руд цветных металлов,adj_smoothed,143.736
2020-05-01,07.2,Добыча руд цветных металлов,07.2 Добыча руд цветных металлов,adj_smoothed,145.166
2020-06-01,07.2,Добыча руд цветных металлов,07.2 Добыча руд цветных металлов,adj_smoothed,145.343
2020-07-01,07.2,Добыча руд цветных металлов,07.2 Добыча руд цветных металлов,adj_smoothed,144.843
2020-08-01,07.2,Добыча руд цветных металлов,07.2 Добыча руд цветных металлов,adj_smoothed,144.862
2020-09-01,07.2,Добыча руд цветных металлов,07.2 Добыча руд цветных металлов,adj_smoothed,145.79
2020-10-01,07.2,Добыча руд цветных металлов,07.2 Добыча руд цветных металлов,adj_smoothed,146.85
2020-11-01,07.2,Добыча руд цветных металлов,07.2 Добыча руд цветных металлов,adj_smoothed,146.994
2020-12-01,07.2,Добыча руд цветных металлов,07.2 Добыча руд цветных металлов,adj_smoothed,146.282
2021-01-01,07.2,Добыча руд цветных металлов,07.2 Добыча руд цветных металлов,adj_smoothed,145.362
2021-02-01,07.2,Добыча руд цветных металлов,07.2 Добыча руд цветных металлов,adj_smoothed,144.499
2021-03-01,07.2,Добыча руд цветных металлов,07.2 Добыча руд цветных металлов,adj_smoothed,143.593
2021-04-01,07.2,Добыча руд цветных металлов,07.2 Добыча руд цветных металлов,adj_smoothed,142.794
2021-05-01,07.2,Добыча руд цветных металлов,07.2 Добыча руд цветных металлов,adj_smoothed,142.727
2021-06-01,07.2,Добыча руд цветных металлов,07.2 Добыча руд цветных металлов,adj_smoothed,143.843
2021-07-01,07.2,Добыча руд цветных металлов,07.2 Добыча руд цветных металлов,adj_smoothed,145.759
2021-08-01,07.2,Добыча руд цветных металлов,07.2 Добыча руд цветных металлов,adj_smoothed,147.61
2021-09-01,07.2,Добыча руд цветных металлов,07.2 Добыча руд цветных металлов,adj_smoothed,148.836
2021-10-01,07.2,Добыча руд цветных металлов,07.2 Добыча руд цветных металлов,adj_smoothed,149.613
2021-11-01,07.2,Добыча руд цветных металлов,07.2 Добыча руд цветных металлов,adj_smoothed,149.831
2021-12-01,07.2,Добыча руд цветных металлов,07.2 Добыча руд цветных металлов,adj_smoothed,148.939
2022-01-01,07.2,Добыча руд цветных металлов,07.2 Добыча руд цветных металлов,adj_smoothed,147.337
2022-02-01,07.2,Добыча руд цветных металлов,07.2 Добыча руд цветных металлов,adj_smoothed,146.136
2022-03-01,07.2,Добыча руд цветных металлов,07.2 Добыча руд цветных металлов,adj_smoothed,146.088
2022-04-01,07.2,Добыча руд цветных металлов,07.2 Добыча руд цветных металлов,adj_smoothed,147.088
2022-05-01,07.2,Добыча руд цветных металлов,07.2 Добыча руд цветных металлов,adj_smoothed,148.772
2022-06-01,07.2,Добыча руд цветных металлов,07.2 Добыча руд цветных металлов,adj_smoothed,150.511
2022-07-01,07.2,Добыча руд цветных металлов,07.2 Добыча руд цветных металлов,adj_smoothed,151.431
2022-08-01,07.2,Добыча руд цветных металлов,07.2 Добыча руд цветных металлов,adj_smoothed,151.05
2022-09-01,07.2,Добыча руд цветных металлов,07.2 Добыча руд цветных металлов,adj_smoothed,149.726
2022-10-01,07.2,Добыча руд цветных металлов,07.2 Добыча руд цветных металлов,adj_smoothed,148.392
2022-11-01,07.2,Добыча руд цветных металлов,07.2 Добыча руд цветных металлов,adj_smoothed,147.662
2022-12-01,07.2,Добыча руд цветных металлов,07.2 Добыча руд цветных металлов,adj_smoothed,147.396
2023-01-01,07.2,Добыча руд цветных металлов,07.2 Добыча руд цветных металлов,adj_smoothed,147.281
2023-02-01,07.2,Добыча руд цветных металлов,07.2 Добыча руд цветных металлов,adj_smoothed,147.196
2023-03-01,07.2,Добыча руд цветных металлов,07.2 Добыча руд цветных металлов,adj_smoothed,147.196
