alpha,threshold_in,threshold_out,model,case,regime,start,end,stage,var_omega,cond_scaled,interpretability,degenerate_window,R2_enter,selected_count,hit_rate,false_lag_count,false_lag_rate,miss_rate,no_model,exact_recovery
0.1,0.1,0.15000000000000002,base,base_a_2_2,затухающие колебания,85,110,middle,0.20999999999999977,2.8007101480983853e+109,collinearity_heavy,0,1.0,11.0,1.0,10.0,0.9090909090909091,0.0,0.0,0.0
0.1,0.1,0.15000000000000002,base,base_a_2_2,затухающие колебания,86,111,middle,0.20999999999999977,7.240626770036654e+110,collinearity_heavy,0,1.0,11.0,1.0,10.0,0.9090909090909091,0.0,0.0,0.0
0.1,0.1,0.15000000000000002,base,base_a_2_2,затухающие колебания,87,112,middle,0.20999999999999977,2.8007101480983853e+109,collinearity_heavy,0,1.0,11.0,1.0,10.0,0.9090909090909091,0.0,0.0,0.0
0.1,0.1,0.15000000000000002,base,base_a_2_2,затухающие колебания,88,113,middle,0.20999999999999977,7.240626770036654e+110,collinearity_heavy,0,1.0,11.0,1.0,10.0,0.9090909090909091,0.0,0.0,0.0
0.1,0.1,0.15000000000000002,base,base_a_2_2,затухающие колебания,89,114,middle,0.20999999999999977,2.8007101480983853e+109,collinearity_heavy,0,1.0,11.0,1.0,10.0,0.9090909090909091,0.0,0.0,0.0
0.1,0.1,0.15000000000000002,base,base_a_2_2,затухающие колебания,90,115,middle,0.20999999999999977,7.240626770036654e+110,collinearity_heavy,0,1.0,11.0,1.0,10.0,0.9090909090909091,0.0,0.0,0.0
0.1,0.1,0.15000000000000002,base,base_a_2_2,затухающие колебания,91,116,middle,0.20999999999999977,2.8007101480983853e+109,collinearity_heavy,0,1.0,11.0,1.0,10.0,0.9090909090909091,0.0,0.0,0.0
0.1,0.1,0.15000000000000002,base,base_a_2_2,затухающие колебания,92,117,middle,0.20999999999999977,7.240626770036654e+110,collinearity_heavy,0,1.0,11.0,1.0,10.0,0.9090909090909091,0.0,0.0,0.0
0.1,0.1,0.15000000000000002,base,base_a_2_2,затухающие колебания,93,118,middle,0.20999999999999977,2.8007101480983853e+109,collinearity_heavy,0,1.0,11.0,1.0,10.0,0.9090909090909091,0.0,0.0,0.0
0.1,0.1,0.15000000000000002,base,base_a_2_2,затухающие колебания,94,119,middle,0.20999999999999977,7.240626770036654e+110,collinearity_heavy,0,1.0,11.0,1.0,10.0,0.9090909090909091,0.0,0.0,0.0
0.1,0.1,0.15000000000000002,base,base_a_2_2,затухающие колебания,95,120,middle,0.20999999999999977,2.8007101480983853e+109,collinearity_heavy,0,1.0,11.0,1.0,10.0,0.9090909090909091,0.0,0.0,0.0
0.1,0.1,0.15000000000000002,base,base_a_2_2,затухающие колебания,96,121,middle,0.20999999999999977,7.240626770036654e+110,collinearity_heavy,0,1.0,11.0,1.0,10.0,0.9090909090909091,0.0,0.0,0.0
0.1,0.1,0.15000000000000002,base,base_a_2_2,затухающие колебания,97,122,middle,0.20999999999999977,2.8007101480983853e+109,collinearity_heavy,0,1.0,11.0,1.0,10.0,0.9090909090909091,0.0,0.0,0.0
0.1,0.1,0.15000000000000002,base,base_a_2_2,затухающие колебания,98,123,middle,0.20999999999999977,7.240626770036654e+110,collinearity_heavy,0,1.0,11.0,1.0,10.0,0.9090909090909091,0.0,0.0,0.0
0.1,0.1,0.15000000000000002,base,base_a_2_2,затухающие колебания,99,124,middle,0.20999999999999977,2.8007101480983853e+109,collinearity_heavy,0,1.0,11.0,1.0,10.0,0.9090909090909091,0.0,0.0,0.0
0.1,0.1,0.15000000000000002,base,base_a_2_2,затухающие колебания,100,125,middle,0.20999999999999977,7.240626770036654e+110,collinearity_heavy,0,1.0,11.0,1.0,10.0,0.9090909090909091,0.0,0.0,0.0
0.1,0.1,0.15000000000000002,base,base_a_2_2,затухающие колебания,101,126,middle,0.20999999999999977,2.8007101480983853e+109,collinearity_heavy,0,1.0,11.0,1.0,10.0,0.9090909090909091,0.0,0.0,0.0
0.1,0.1,0.15000000000000002,base,base_a_2_2,затухающие колебания,102,127,middle,0.20999999999999977,7.240626770036654e+110,collinearity_heavy,0,1.0,11.0,1.0,10.0,0.9090909090909091,0.0,0.0,0.0
0.1,0.1,0.15000000000000002,base,base_a_2_2,затухающие колебания,103,128,middle,0.20999999999999977,2.8007101480983853e+109,collinearity_heavy,0,1.0,11.0,1.0,10.0,0.9090909090909091,0.0,0.0,0.0
0.1,0.1,0.15000000000000002,base,base_a_2_2,затухающие колебания,104,129,middle,0.20999999999999977,7.240626770036654e+110,collinearity_heavy,0,1.0,11.0,1.0,10.0,0.9090909090909091,0.0,0.0,0.0
0.1,0.1,0.15000000000000002,base,base_a_2_2,затухающие колебания,105,130,middle,0.20999999999999977,2.8007101480983853e+109,collinearity_heavy,0,1.0,11.0,1.0,10.0,0.9090909090909091,0.0,0.0,0.0
0.1,0.1,0.15000000000000002,base,base_a_2_2,затухающие колебания,106,131,middle,0.20999999999999977,7.240626770036654e+110,collinearity_heavy,0,1.0,11.0,1.0,10.0,0.9090909090909091,0.0,0.0,0.0
0.1,0.1,0.15000000000000002,base,base_a_2_2,затухающие колебания,107,132,middle,0.20999999999999977,2.8007101480983853e+109,collinearity_heavy,0,1.0,11.0,1.0,10.0,0.9090909090909091,0.0,0.0,0.0
0.1,0.1,0.15000000000000002,base,base_a_2_2,затухающие колебания,108,133,late,0.20999999999999977,7.240626770036654e+110,collinearity_heavy,0,1.0,11.0,1.0,10.0,0.9090909090909091,0.0,0.0,0.0
0.1,0.1,0.15000000000000002,base,base_a_2_2,затухающие колебания,109,134,late,0.20999999999999977,2.8007101480983853e+109,collinearity_heavy,0,1.0,11.0,1.0,10.0,0.9090909090909091,0.0,0.0,0.0
0.1,0.1,0.15000000000000002,base,base_a_2_2,затухающие колебания,110,135,late,0.20999999999999977,7.240626770036654e+110,collinearity_heavy,0,1.0,11.0,1.0,10.0,0.9090909090909091,0.0,0.0,0.0
0.1,0.1,0.15000000000000002,base,base_a_2_2,затухающие колебания,111,136,late,0.20999999999999977,2.8007101480983853e+109,collinearity_heavy,0,1.0,11.0,1.0,10.0,0.9090909090909091,0.0,0.0,0.0
0.1,0.1,0.15000000000000002,base,base_a_2_2,затухающие колебания,112,137,late,0.20999999999999977,7.240626770036654e+110,collinearity_heavy,0,1.0,11.0,1.0,10.0,0.9090909090909091,0.0,0.0,0.0
0.1,0.1,0.15000000000000002,base,base_a_2_2,затухающие колебания,113,138,late,0.20999999999999977,2.8007101480983853e+109,collinearity_heavy,0,1.0,11.0,1.0,10.0,0.9090909090909091,0.0,0.0,0.0
0.1,0.1,0.15000000000000002,base,base_a_2_2,затухающие колебания,114,139,late,0.20999999999999977,7.240626770036654e+110,collinearity_heavy,0,1.0,11.0,1.0,10.0,0.9090909090909091,0.0,0.0,0.0
0.1,0.1,0.15000000000000002,base,base_a_2_2,затухающие колебания,115,140,late,0.20999999999999977,2.8007101480983853e+109,collinearity_heavy,0,1.0,11.0,1.0,10.0,0.9090909090909091,0.0,0.0,0.0
0.1,0.1,0.15000000000000002,base,base_a_2_2,затухающие колебания,116,141,late,0.20999999999999977,7.240626770036654e+110,collinearity_heavy,0,1.0,11.0,1.0,10.0,0.9090909090909091,0.0,0.0,0.0
0.1,0.1,0.15000000000000002,base,base_a_2_2,затухающие колебания,117,142,late,0.20999999999999977,2.8007101480983853e+109,collinearity_heavy,0,1.0,11.0,1.0,10.0,0.9090909090909091,0.0,0.0,0.0
0.1,0.1,0.15000000000000002,base,base_a_2_2,затухающие колебания,118,143,late,0.20999999999999977,7.240626770036654e+110,collinearity_heavy,0,1.0,11.0,1.0,10.0,0.9090909090909091,0.0,0.0,0.0
0.1,0.1,0.15000000000000002,base,base_a_2_2,затухающие колебания,119,144,late,0.20999999999999977,2.8007101480983853e+109,collinearity_heavy,0,1.0,11.0,1.0,10.0,0.9090909090909091,0.0,0.0,0.0
0.1,0.1,0.15000000000000002,base,base_a_2_2,затухающие колебания,120,145,late,0.20999999999999977,7.240626770036654e+110,collinearity_heavy,0,1.0,11.0,1.0,10.0,0.9090909090909091,0.0,0.0,0.0
0.1,0.1,0.15000000000000002,base,base_a_2_2,затухающие колебания,121,146,late,0.20999999999999977,2.8007101480983853e+109,collinearity_heavy,0,1.0,11.0,1.0,10.0,0.9090909090909091,0.0,0.0,0.0
0.1,0.1,0.15000000000000002,base,base_a_2_2,затухающие колебания,122,147,late,0.20999999999999977,7.240626770036654e+110,collinearity_heavy,0,1.0,11.0,1.0,10.0,0.9090909090909091,0.0,0.0,0.0
0.1,0.1,0.15000000000000002,base,base_a_2_2,затухающие колебания,123,148,late,0.20999999999999977,2.8007101480983853e+109,collinearity_heavy,0,1.0,11.0,1.0,10.0,0.9090909090909091,0.0,0.0,0.0
0.1,0.1,0.15000000000000002,base,base_a_2_2,затухающие колебания,124,149,late,0.20999999999999977,7.240626770036654e+110,collinearity_heavy,0,1.0,11.0,1.0,10.0,0.9090909090909091,0.0,0.0,0.0
0.1,0.1,0.15000000000000002,base,base_a_2_2,затухающие колебания,125,150,late,0.20999999999999977,2.8007101480983853e+109,collinearity_heavy,0,1.0,11.0,1.0,10.0,0.9090909090909091,0.0,0.0,0.0
0.1,0.1,0.15000000000000002,base,base_a_2_2,затухающие колебания,126,151,late,0.20999999999999977,7.240626770036654e+110,collinearity_heavy,0,1.0,11.0,1.0,10.0,0.9090909090909091,0.0,0.0,0.0
0.1,0.1,0.15000000000000002,base,base_a_2_2,затухающие колебания,127,152,late,0.20999999999999977,2.8007101480983853e+109,collinearity_heavy,0,1.0,11.0,1.0,10.0,0.9090909090909091,0.0,0.0,0.0
0.1,0.1,0.15000000000000002,base,base_a_2_2,затухающие колебания,128,153,late,0.20999999999999977,7.240626770036654e+110,collinearity_heavy,0,1.0,11.0,1.0,10.0,0.9090909090909091,0.0,0.0,0.0
0.1,0.1,0.15000000000000002,base,base_a_2_2,затухающие колебания,129,154,late,0.20999999999999977,2.8007101480983853e+109,collinearity_heavy,0,1.0,11.0,1.0,10.0,0.9090909090909091,0.0,0.0,0.0
0.1,0.1,0.15000000000000002,base,base_a_2_2,затухающие колебания,130,155,late,0.20999999999999977,7.240626770036654e+110,collinearity_heavy,0,1.0,11.0,1.0,10.0,0.9090909090909091,0.0,0.0,0.0
0.1,0.1,0.15000000000000002,base,base_a_2_2,затухающие колебания,131,156,late,0.20999999999999977,2.8007101480983853e+109,collinearity_heavy,0,1.0,11.0,1.0,10.0,0.9090909090909091,0.0,0.0,0.0
0.1,0.1,0.15000000000000002,base,base_a_2_2,затухающие колебания,132,157,late,0.20999999999999977,7.240626770036654e+110,collinearity_heavy,0,1.0,11.0,1.0,10.0,0.9090909090909091,0.0,0.0,0.0
0.1,0.1,0.15000000000000002,base,base_a_2_2,затухающие колебания,133,158,late,0.20999999999999977,2.8007101480983853e+109,collinearity_heavy,0,1.0,11.0,1.0,10.0,0.9090909090909091,0.0,0.0,0.0
0.1,0.1,0.15000000000000002,base,base_a_2_2,затухающие колебания,134,159,late,0.20999999999999977,7.240626770036654e+110,collinearity_heavy,0,1.0,11.0,1.0,10.0,0.9090909090909091,0.0,0.0,0.0
0.1,0.1,0.15000000000000002,base,base_a_2_2,затухающие колебания,135,160,late,0.20999999999999977,2.8007101480983853e+109,collinearity_heavy,0,1.0,11.0,1.0,10.0,0.9090909090909091,0.0,0.0,0.0
0.1,0.1,0.15000000000000002,base,base_a_2_2,затухающие колебания,136,161,late,0.20999999999999977,7.240626770036654e+110,collinearity_heavy,0,1.0,11.0,1.0,10.0,0.9090909090909091,0.0,0.0,0.0
0.1,0.1,0.15000000000000002,base,base_a_2_2,затухающие колебания,137,162,late,0.20999999999999977,2.8007101480983853e+109,collinearity_heavy,0,1.0,11.0,1.0,10.0,0.9090909090909091,0.0,0.0,0.0
0.1,0.1,0.15000000000000002,base,base_a_2_2,затухающие колебания,138,163,late,0.20999999999999977,7.240626770036654e+110,collinearity_heavy,0,1.0,11.0,1.0,10.0,0.9090909090909091,0.0,0.0,0.0
0.1,0.1,0.15000000000000002,base,base_a_2_2,затухающие колебания,139,164,late,0.20999999999999977,2.8007101480983853e+109,collinearity_heavy,0,1.0,11.0,1.0,10.0,0.9090909090909091,0.0,0.0,0.0
0.1,0.1,0.15000000000000002,base,base_a_2_2,затухающие колебания,140,165,late,0.20999999999999977,7.240626770036654e+110,collinearity_heavy,0,1.0,11.0,1.0,10.0,0.9090909090909091,0.0,0.0,0.0
0.1,0.1,0.15000000000000002,base,base_a_2_2,затухающие колебания,141,166,late,0.20999999999999977,2.8007101480983853e+109,collinearity_heavy,0,1.0,11.0,1.0,10.0,0.9090909090909091,0.0,0.0,0.0
0.1,0.1,0.15000000000000002,base,base_a_2_2,затухающие колебания,142,167,late,0.20999999999999977,7.240626770036654e+110,collinearity_heavy,0,1.0,11.0,1.0,10.0,0.9090909090909091,0.0,0.0,0.0
0.1,0.1,0.15000000000000002,base,base_a_2_2,затухающие колебания,143,168,late,0.20999999999999977,2.8007101480983853e+109,collinearity_heavy,0,1.0,11.0,1.0,10.0,0.9090909090909091,0.0,0.0,0.0
0.1,0.1,0.15000000000000002,base,base_a_2_2,затухающие колебания,144,169,late,0.20999999999999977,7.240626770036654e+110,collinearity_heavy,0,1.0,11.0,1.0,10.0,0.9090909090909091,0.0,0.0,0.0
0.1,0.1,0.15000000000000002,base,base_a_2_2,затухающие колебания,145,170,late,0.20999999999999977,2.8007101480983853e+109,collinearity_heavy,0,1.0,11.0,1.0,10.0,0.9090909090909091,0.0,0.0,0.0
0.1,0.1,0.15000000000000002,base,base_a_2_2,затухающие колебания,146,171,late,0.20999999999999977,7.240626770036654e+110,collinearity_heavy,0,1.0,11.0,1.0,10.0,0.9090909090909091,0.0,0.0,0.0
0.1,0.1,0.15000000000000002,base,base_a_2_2,затухающие колебания,147,172,late,0.20999999999999977,2.8007101480983853e+109,collinearity_heavy,0,1.0,11.0,1.0,10.0,0.9090909090909091,0.0,0.0,0.0
0.1,0.1,0.15000000000000002,base,base_a_2_2,затухающие колебания,148,173,late,0.20999999999999977,7.240626770036654e+110,collinearity_heavy,0,1.0,11.0,1.0,10.0,0.9090909090909091,0.0,0.0,0.0
0.1,0.1,0.15000000000000002,base,base_a_2_2,затухающие колебания,149,174,late,0.20999999999999977,2.8007101480983853e+109,collinearity_heavy,0,1.0,11.0,1.0,10.0,0.9090909090909091,0.0,0.0,0.0
0.1,0.1,0.15000000000000002,base,base_a_2_2,затухающие колебания,150,175,late,0.20999999999999977,7.240626770036654e+110,collinearity_heavy,0,1.0,11.0,1.0,10.0,0.9090909090909091,0.0,0.0,0.0
0.1,0.1,0.15000000000000002,base,base_a_2_2,затухающие колебания,151,176,late,0.20999999999999977,2.8007101480983853e+109,collinearity_heavy,0,1.0,11.0,1.0,10.0,0.9090909090909091,0.0,0.0,0.0
0.1,0.1,0.15000000000000002,base,base_a_2_2,затухающие колебания,152,177,late,0.20999999999999977,7.240626770036654e+110,collinearity_heavy,0,1.0,11.0,1.0,10.0,0.9090909090909091,0.0,0.0,0.0
0.1,0.1,0.15000000000000002,base,base_a_2_2,затухающие колебания,153,178,late,0.20999999999999977,2.8007101480983853e+109,collinearity_heavy,0,1.0,11.0,1.0,10.0,0.9090909090909091,0.0,0.0,0.0
0.1,0.1,0.15000000000000002,base,base_a_2_2,затухающие колебания,154,179,late,0.20999999999999977,7.240626770036654e+110,collinearity_heavy,0,1.0,11.0,1.0,10.0,0.9090909090909091,0.0,0.0,0.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,0,25,early,0.5888871134768553,1129.1318152945503,interpretable,0,1.0,2.0,1.0,1.0,0.5,0.0,0.0,0.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,1,26,early,0.5691332640618796,777.973541600222,interpretable,0,1.0,2.0,1.0,1.0,0.5,0.0,0.0,0.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,2,27,early,0.5228042965830165,808.3170296816239,interpretable,0,1.0,2.0,1.0,1.0,0.5,0.0,0.0,0.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,3,28,early,0.5406950544684334,1049.163524083707,interpretable,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,4,29,early,0.5875135080069892,3679.8672426745998,interpretable,0,1.0,2.0,1.0,1.0,0.5,0.0,0.0,0.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,5,30,early,0.5665288136032735,5225.787050628928,interpretable,0,1.0,2.0,1.0,1.0,0.5,0.0,0.0,0.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,6,31,early,0.5161593177466647,5659.621397132463,interpretable,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,7,32,early,0.5363436239201499,5851.480625372457,interpretable,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,8,33,early,0.5878129774251334,6135.441444675599,interpretable,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,9,34,early,0.5670765269931661,6836.514401041095,interpretable,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,10,35,early,0.5175794067381932,6942.242080281911,interpretable,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,11,36,early,0.5372354007570652,112861.89487595751,interpretable,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,12,37,early,0.587663137093135,114344.51523005168,interpretable,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,13,38,early,0.566804151553585,118076.81202810763,interpretable,0,1.0,2.0,1.0,1.0,0.5,0.0,0.0,0.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,14,39,early,0.5168798121616996,118924.29939936558,interpretable,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,15,40,early,0.5367926690088872,445294.14043804887,interpretable,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,16,41,early,0.5877294018159531,455221.2998255924,interpretable,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,17,42,early,0.566924757538328,482277.2533874922,interpretable,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,18,43,early,0.5171907724508998,483500.7835882972,interpretable,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,19,44,early,0.5369886870729997,2291164.0212629107,interpretable,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,20,45,early,0.587698227568225,2341410.5504649505,interpretable,0,1.0,2.0,1.0,1.0,0.5,0.0,0.0,0.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,21,46,early,0.5668680708970225,2455933.3685221444,interpretable,0,1.0,2.0,1.0,1.0,0.5,0.0,0.0,0.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,22,47,early,0.5170448887183662,2458682.218004912,interpretable,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,23,48,early,0.5368965692355244,10326447.952280859,interpretable,0,1.0,2.0,1.0,1.0,0.5,0.0,0.0,0.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,24,49,early,0.5877125006809215,10559626.19524311,interpretable,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,25,50,early,0.5668940340852052,11128802.21343415,interpretable,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,26,51,early,0.5171117613533048,11142257.17487778,interpretable,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,27,52,early,0.5369387615282636,49322452.63402959,interpretable,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,28,53,early,0.5877058815907971,50426473.844583,interpretable,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,29,54,early,0.5668819959405798,53029884.764801525,interpretable,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,30,55,early,0.5170807672085987,53085468.65528874,interpretable,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,31,56,early,0.5369191989866344,229216017.3006607,interpretable,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,32,57,early,0.5877089332539368,234372604.24384534,interpretable,0,0.9999999999999996,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,33,58,early,0.5668875464455603,246720330.47879404,interpretable,0,0.9999999999999999,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,34,59,early,0.5170950604530602,246990971.73269853,interpretable,0,0.9999999999999999,2.0,1.0,1.0,0.5,0.0,0.0,0.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,35,60,early,0.5369282188871631,1078652006.1083248,interpretable,0,0.9999999999999969,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,36,61,early,0.5877075224913074,1102866831.1814277,interpretable,0,0.9999999999999949,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,37,62,early,0.5668849805820675,1160433789.584499,interpretable,0,0.9999999999999946,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,38,63,early,0.5170884535848118,1161674277.4535167,interpretable,0,0.9999999999999911,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,39,64,early,0.5369240492237698,5046546216.208463,interpretable,0,0.9999999999998944,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,40,65,early,0.5877081738614276,5159953113.884338,interpretable,0,0.9999999999999974,2.0,1.0,1.0,0.5,0.0,0.0,0.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,41,66,early,0.566886165299829,5430452532.925966,interpretable,0,0.9999999999999724,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,42,67,early,0.5170915042441325,5436321809.446469,interpretable,0,0.9999999999998792,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,43,68,early,0.5369259744560929,23674010598.385353,interpretable,0,0.999999999999946,2.0,1.0,1.0,0.5,0.0,0.0,0.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,44,69,early,0.5877078729400883,24205776687.012554,interpretable,0,0.9999999999991789,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,45,70,early,0.5668856179857872,25472203762.196274,interpretable,0,0.9999999999982672,2.0,1.0,1.0,0.5,0.0,0.0,0.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,46,71,early,0.5170900949304188,25499575028.907066,interpretable,0,0.9999999999993497,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,47,72,early,0.5369250850410715,110921065124.21593,interpretable,0,0.9999999999999554,2.0,1.0,1.0,0.5,0.0,0.0,0.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,48,73,middle,0.5877080119232322,113413113973.80109,interpretable,0,0.9999999999998478,2.0,1.0,1.0,0.5,0.0,0.0,0.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,49,74,middle,0.5668858707684777,119351831052.63464,interpretable,0,0.9999999999997394,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,50,75,middle,0.517090745841981,119480786413.79425,interpretable,0,0.999999999996178,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,51,76,middle,0.5369254958268247,519994140526.0734,interpretable,0,0.9999999994174178,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,52,77,middle,0.5877079477247337,531675180741.4701,interpretable,0,0.999999999957869,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,53,78,middle,0.5668857540043785,559494964939.6163,interpretable,0,0.9999999992267031,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,54,79,middle,0.5170904451773515,560097227004.6857,interpretable,0,0.9999999989554615,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,55,80,middle,0.536925306078786,2436828088110.1484,interpretable,0,0.9999999973450432,2.0,1.0,1.0,0.5,0.0,0.0,0.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,56,81,middle,0.5877079773773388,2491564486825.1816,interpretable,0,0.9999999949573452,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,57,82,middle,0.5668858079365192,2621832407509.203,interpretable,0,0.9999999522084839,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,58,83,middle,0.5170905840515062,2624658683603.918,interpretable,0,0.9999999696651648,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.1,0.1,0.15000000000000002,base,base_a_2_52,предтурбулентный цикл,59,84,middle,0.5369253937214682,11402340457693.775,interpretable,0,0.9999999506954079,1.0,1.0,0.0,0.0,0.0,0.0,1.0
