series_code,start,end,preferred_tool,interpretability_label,actual_next,pred_model,pred_naive,ae_model,ae_naive,improves
21,29,53,phase_short_forecast,interpretable,127.863,132.44062423389875,132.646,4.577624233898746,4.782999999999987,1.0
21,30,54,phase_short_forecast,interpretable,156.798,129.9830391511266,127.863,26.814960848873397,28.935000000000002,1.0
21,31,55,phase_short_forecast,interpretable,135.419,146.20435191321496,156.798,10.785351913214953,21.37899999999999,1.0
21,32,56,phase_short_forecast,interpretable,130.084,133.347551651131,135.419,3.263551651130996,5.335000000000008,1.0
21,33,57,phase_short_forecast,interpretable,144.4,133.07345810028755,130.084,11.326541899712453,14.316000000000003,1.0
21,34,58,phase_short_forecast,interpretable,141.596,139.4229254354415,144.4,2.1730745645585046,2.804000000000002,1.0
21,35,59,phase_short_forecast,interpretable,140.313,137.87481533003591,141.596,2.4381846699640732,1.2830000000000155,0.0
21,36,60,phase_short_forecast,interpretable,138.874,137.7110148090104,140.313,1.1629851909895876,1.438999999999993,1.0
21,37,61,phase_short_forecast,interpretable,145.114,137.96207727630474,138.874,7.1519227236952645,6.240000000000009,0.0
21,38,62,phase_short_forecast,interpretable,111.911,138.83393000814897,145.114,26.922930008148967,33.203,1.0
21,39,63,phase_short_forecast,interpretable,160.388,130.97776108199636,111.911,29.410238918003643,48.477000000000004,1.0
21,40,64,phase_short_forecast,interpretable,139.07,130.16173667488746,160.388,8.908263325112529,21.318000000000012,1.0
21,41,65,phase_short_forecast,interpretable,144.77,135.52435590759586,139.07,9.245644092404149,5.700000000000017,0.0
21,42,66,phase_short_forecast,interpretable,152.999,137.3985251720838,144.77,15.600474827916202,8.228999999999985,0.0
21,43,67,phase_short_forecast,interpretable,127.896,132.31457356283124,152.999,4.4185735628312415,25.102999999999994,1.0
21,44,68,phase_short_forecast,interpretable,153.06,142.48771947764033,127.896,10.572280522359677,25.164,1.0
21,45,69,phase_short_forecast,interpretable,133.261,134.8899269901093,153.06,1.6289269901093064,19.799000000000007,1.0
21,46,70,phase_short_forecast,interpretable,121.924,142.27004316023798,133.261,20.34604316023797,11.336999999999989,0.0
21,47,71,phase_short_forecast,interpretable,156.43,154.40948782397047,121.924,2.0205121760295413,34.506,1.0
21,48,72,phase_short_forecast,interpretable,162.728,135.72648385081715,156.43,27.001516149182862,6.298000000000002,0.0
21,49,73,phase_short_forecast,interpretable,165.716,108.23044694209165,162.728,57.48555305790836,2.9879999999999995,0.0
21,50,74,phase_short_forecast,interpretable,190.301,123.76692248882011,165.716,66.53407751117987,24.58499999999998,0.0
21,51,75,phase_short_forecast,interpretable,155.18,137.25222426823893,190.301,17.927775731761074,35.12099999999998,1.0
21,52,76,phase_short_forecast,interpretable,159.453,161.2310414182366,155.18,1.7780414182365973,4.272999999999996,1.0
21,53,77,phase_short_forecast,interpretable,189.146,150.9820225633635,159.453,38.163977436636486,29.692999999999984,0.0
21,54,78,phase_short_forecast,interpretable,177.599,152.52338309724934,189.146,25.075616902750653,11.546999999999997,0.0
21,55,79,phase_short_forecast,interpretable,197.72,171.42361968986668,177.599,26.296380310133316,20.12100000000001,0.0
21,56,80,phase_short_forecast,interpretable,216.141,173.59839706830797,197.72,42.54260293169202,18.420999999999992,0.0
21,57,81,phase_short_forecast,interpretable,199.365,200.02677007342916,216.141,0.6617700734291532,16.775999999999982,1.0
21,58,82,phase_short_forecast,interpretable,171.71,210.57176443597348,199.365,38.86176443597347,27.655,0.0
21,59,83,phase_short_forecast,interpretable,162.407,184.18709963799435,171.71,21.78009963799434,9.302999999999997,0.0
21,60,84,phase_short_forecast,interpretable,188.175,167.97645480381286,162.407,20.198545196187155,25.768,1.0
21,61,85,phase_short_forecast,interpretable,189.875,171.57696786876852,188.175,18.29803213123148,1.6999999999999886,0.0
21,62,86,phase_short_forecast,interpretable,231.925,183.6316992098346,189.875,48.293300790165404,42.05000000000001,0.0
21,63,87,phase_short_forecast,interpretable,216.14,205.89981260925822,231.925,10.240187390741767,15.785000000000025,1.0
21,64,88,phase_short_forecast,interpretable,230.874,211.95895498542083,216.14,18.915045014579164,14.734000000000009,0.0
21,65,89,phase_short_forecast,interpretable,221.618,219.3969549640604,230.874,2.2210450359395963,9.256,1.0
21,66,90,phase_short_forecast,interpretable,226.334,220.04208858596587,221.618,6.291911414034132,4.716000000000008,0.0
21,67,91,phase_short_forecast,interpretable,242.186,219.29551711519125,226.334,22.890482884808762,15.852000000000004,0.0
21,68,92,phase_short_forecast,collinearity_heavy,198.607,232.47655991382743,242.186,33.86955991382743,43.57900000000001,1.0
21,69,93,phase_short_forecast,collinearity_heavy,247.739,203.62685491166872,198.607,44.11214508833129,49.132000000000005,1.0
21,70,94,phase_short_forecast,collinearity_heavy,337.512,211.22865395615355,247.739,126.28334604384645,89.773,0.0
21,71,95,phase_short_forecast,interpretable,285.907,317.705329117337,337.512,31.798329117337005,51.60500000000002,1.0
21,72,96,phase_short_forecast,interpretable,252.552,286.52134778891013,285.907,33.96934778891014,33.35499999999999,0.0
21,73,97,phase_short_forecast,interpretable,224.252,245.26008319437003,252.552,21.008083194370016,28.299999999999983,1.0
21,74,98,phase_short_forecast,interpretable,226.94,223.06774659356748,224.252,3.8722534064325203,2.687999999999988,0.0
21,75,99,phase_short_forecast,collinearity_heavy,216.215,228.39748432043297,226.94,12.182484320432962,10.724999999999994,0.0
21,76,100,phase_short_forecast,collinearity_heavy,236.532,219.9671279883614,216.215,16.564872011638613,20.317000000000007,1.0
